Orthogroup,tmp
OG0007563,NP_523663
OG0007564,NP_610421
OG0007565,NP_610420
OG0007566,NP_610418
OG0007567,NP_523662
OG0007568,NP_610417
OG0007569,NP_610415
OG0007570,NP_001286215
OG0007571,NP_524690
OG0007572,NP_001260812
OG0007573,NP_001246211
OG0007574,NP_001036532
OG0007575,NP_724715
OG0007576,NP_001137621
OG0007577,NP_001014513
OG0007578,NP_724709
OG0007579,NP_610404
OG0007580,NP_610403
OG0007581,NP_001260810
OG0007582,NP_724698
OG0007583,NP_610401
OG0007584,NP_610400
OG0007585,NP_610399
OG0007586,NP_610398
OG0007587,NP_001260807
OG0007588,NP_001163089
OG0007589,NP_610395
OG0007590,NP_610394
OG0007591,NP_001246203
OG0007592,NP_610393
OG0007593,NP_001286200
OG0007594,NP_001260806
OG0007595,NP_610382
OG0007596,NP_610381
OG0007597,NP_476625
OG0007598,NP_476627
OG0007599,NP_610379
OG0007600,NP_610376
OG0007601,NP_610375
OG0007602,NP_610373
OG0007603,NP_610370
OG0007604,NP_724665
OG0007605,NP_724664
OG0007606,NP_610366
OG0007607,NP_477064
OG0007608,NP_476923
OG0007609,NP_001097229
OG0007610,NP_001260800
OG0007611,NP_610363
OG0007612,NP_477022
OG0007613,NP_610362
OG0007614,NP_651970
OG0007615,NP_724654
OG0007616,NP_610361
OG0007617,NP_652028
OG0007618,NP_610359
OG0007619,NP_610358
OG0007620,NP_476902
OG0007621,NP_610357
OG0007622,NP_523659
OG0007623,NP_001014504
OG0007624,NP_610353
OG0007625,NP_610352
OG0007626,NP_610351
OG0007627,NP_724644
OG0007628,NP_610349
OG0007629,NP_524731
OG0007630,NP_523658
OG0007631,NP_477383
OG0007632,NP_652053
OG0007633,NP_001260795
OG0007634,NP_001286181
OG0007635,NP_001260793
OG0007636,NP_001246198
OG0007637,NP_610345
OG0007638,NP_523657
OG0007639,NP_610344
OG0007640,NP_610343
OG0007641,NP_610342
OG0007642,NP_477444
OG0007643,NP_610341
OG0007644,NP_610339
OG0007645,NP_610338
OG0007646,NP_001097225
OG0007647,NP_788283
OG0007648,NP_724628
OG0007649,NP_724626
OG0007650,NP_724625
OG0007651,NP_477436
OG0007652,NP_477315
OG0007653,NP_001286172
OG0007654,NP_610332
OG0007655,NP_610331
OG0007656,NP_523655
OG0007657,NP_610330
OG0007658,NP_610329
OG0007659,NP_724619
OG0007660,NP_001097215
OG0007661,NP_523653
OG0007662,NP_001334713
OG0007663,NP_610326
OG0007664,NP_610325
OG0007665,NP_001246193
OG0007666,NP_610324
OG0007667,NP_524881
OG0007668,NP_523651
OG0007669,NP_001356959
OG0007670,NP_724597
OG0007671,NP_476762
OG0007672,NP_724594
OG0007673,NP_724595
OG0007674,NP_001260788
OG0007675,NP_610315
OG0007676,NP_610314
OG0007677,NP_610313
OG0007678,NP_610312
OG0007679,NP_610311
OG0007680,NP_610307
OG0007681,NP_610306
OG0007682,NP_610305
OG0007683,NP_477473
OG0007684,NP_001246184
OG0007685,NP_001246190
OG0007686,NP_610301
OG0007687,NP_724582
OG0007688,NP_610300
OG0007689,NP_724580
OG0007690,NP_724578
OG0007691,NP_610298
OG0007692,NP_610297
OG0007693,NP_610296
OG0007694,NP_610295
OG0007695,NP_610294
OG0007696,NP_610293
OG0007697,NP_477303
OG0007698,NP_610292
OG0007699,NP_610291
OG0007700,NP_610290
OG0007701,NP_610289
OG0007702,NP_610288
OG0007703,NP_724569
OG0007704,NP_477185
OG0007705,NP_001260777
OG0007706,NP_610286
OG0007707,NP_524772
OG0007708,NP_724562
OG0007709,NP_610284
OG0007710,NP_610283
OG0007711,NP_610282
OG0007712,NP_477405
OG0007713,NP_610279
OG0007714,NP_610278
OG0007715,NP_001137612
OG0007716,NP_724556
OG0007717,NP_610276
OG0007718,NP_476733
OG0007719,NP_610273
OG0007720,NP_610270
OG0007721,NP_001286158
OG0007722,NP_610269
OG0007723,NP_477092
OG0007724,NP_610268
OG0007725,NP_610267
OG0007726,NP_610266
OG0007727,NP_610265
OG0007728,NP_610264
OG0007729,NP_651995
OG0007730,NP_523647
OG0007731,NP_724538
OG0007732,NP_724537
OG0007733,NP_788279
OG0007734,NP_524851
OG0007735,NP_610261
OG0007736,NP_001027395
OG0007737,NP_524805
OG0007738,NP_001260760
OG0007739,NP_610258
OG0007740,NP_001286153
OG0007741,NP_523644
OG0007742,NP_523643
OG0007743,NP_610256
OG0007744,NP_523642
OG0007745,NP_523641
OG0007746,NP_523640
OG0007747,NP_523639
OG0007748,NP_523638
OG0007749,NP_523636
OG0007750,NP_523635
OG0007751,NP_523634
OG0007752,NP_523633
OG0007753,NP_523632
OG0007754,NP_523630
OG0007755,NP_523629
OG0007756,NP_525012
OG0007757,NP_610254
OG0007758,NP_610253
OG0007759,NP_995767
OG0007760,NP_724520
OG0007761,NP_724519
OG0007762,NP_001188869
OG0007763,NP_724515
OG0007764,NP_652315
OG0007765,NP_610245
OG0007766,NP_610241
OG0007767,NP_001260738
OG0007768,NP_610239
OG0007769,NP_610238
OG0007770,NP_001097202
OG0007771,NP_610235
OG0007772,NP_610234
OG0007773,NP_652724
OG0007774,NP_610232
OG0007775,NP_610231
OG0007776,NP_525107
OG0007777,NP_001163063
OG0007778,NP_477090
OG0007779,NP_001246151
OG0007780,NP_724489
OG0007781,NP_610226
OG0007782,NP_610224
OG0007783,NP_610223
OG0007784,NP_610249
OG0007785,NP_724484
OG0007786,NP_610220
OG0007787,NP_001260730
OG0007788,NP_001260729
OG0007789,NP_001260728
OG0007790,NP_610218
OG0007791,NP_724479
OG0007792,NP_788278
OG0007793,NP_610217
OG0007794,NP_610216
OG0007795,NP_477439
OG0007796,NP_001097200
OG0007797,NP_610214
OG0007798,NP_001137610
OG0007799,NP_724468
OG0007800,NP_652063
OG0007801,NP_610212
OG0007802,NP_610211
OG0007803,NP_610210
OG0007804,NP_001246145
OG0007805,NP_610208
OG0007806,NP_724460
OG0007807,NP_610203
OG0007808,NP_610202
OG0007809,NP_610201
OG0007810,NP_610200
OG0007811,NP_001356958
OG0007812,NP_610198
OG0007813,NP_001097196
OG0007814,NP_001097195
OG0007815,NP_610188
OG0007816,NP_652462
OG0007817,NP_001097193
OG0007818,NP_610182
OG0007819,NP_724428
OG0007820,NP_610180
OG0007821,NP_610179
OG0007822,NP_610178
OG0007823,NP_610176
OG0007824,NP_652101
OG0007825,NP_001137607
OG0007826,NP_726513
OG0007827,NP_726512
OG0007828,NP_523867
OG0007829,NP_001036571
OG0007830,NP_001033975
OG0007831,NP_001246518
OG0007832,NP_611994
OG0007833,NP_001163300
OG0007834,NP_523863
OG0007835,NP_523862
OG0007836,NP_001137760
OG0007837,NP_523861
OG0007838,NP_611992
OG0007839,NP_726504
OG0007840,NP_611991
OG0007841,NP_611990
OG0007842,NP_611989
OG0007843,NP_476631
OG0007844,NP_001097451
OG0007845,NP_611986
OG0007846,NP_611985
OG0007847,NP_611984
OG0007848,NP_611983
OG0007849,NP_001246514
OG0007850,NP_726501
OG0007851,NP_611979
OG0007852,NP_001261172
OG0007853,NP_001246511
OG0007854,NP_611976
OG0007855,NP_573392
OG0007856,NP_611975
OG0007857,NP_611974
OG0007858,NP_726490
OG0007859,NP_611973
OG0007860,NP_001137759
OG0007861,NP_611970
OG0007862,NP_477320
OG0007863,NP_524699
OG0007864,NP_477173
OG0007865,NP_001246503
OG0007866,NP_611968
OG0007867,NP_611967
OG0007868,NP_523855
OG0007869,NP_523854
OG0007870,NP_611965
OG0007871,NP_611964
OG0007872,NP_611963
OG0007873,NP_652307
OG0007874,NP_611962
OG0007875,NP_611961
OG0007876,NP_611959
OG0007877,NP_001261170
OG0007878,NP_523853
OG0007879,NP_726473
OG0007880,NP_995940
OG0007881,NP_611955
OG0007882,NP_611954
OG0007883,NP_611953
OG0007884,NP_611952
OG0007885,NP_611951
OG0007886,NP_611949
OG0007887,NP_611948
OG0007888,NP_611947
OG0007889,NP_611946
OG0007890,NP_611945
OG0007891,NP_611944
OG0007892,NP_611943
OG0007893,NP_611941
OG0007894,NP_611940
OG0007895,NP_611939
OG0007896,NP_726461
OG0007897,NP_611937
OG0007898,NP_001246496
OG0007899,NP_001246495
OG0007900,NP_611935
OG0007901,NP_611933
OG0007902,NP_611932
OG0007903,NP_523849
OG0007904,NP_611931
OG0007905,NP_611929
OG0007906,NP_611928
OG0007907,NP_611927
OG0007908,NP_611925
OG0007909,NP_611924
OG0007910,NP_611922
OG0007911,NP_611921
OG0007912,NP_001261169
OG0007913,NP_611916
OG0007914,NP_611915
OG0007915,NP_611914
OG0007916,NP_611912
OG0007917,NP_611911
OG0007918,NP_611910
OG0007919,NP_001137754
OG0007920,NP_523847
OG0007921,NP_001286840
OG0007922,NP_001369117
OG0007923,NP_001261167
OG0007924,NP_726441
OG0007925,NP_523844
OG0007926,NP_611907
OG0007927,NP_726438
OG0007928,NP_523843
OG0007929,NP_726437
OG0007930,NP_001261166
OG0007931,NP_001246491
OG0007932,NP_611903
OG0007933,NP_611900
OG0007934,NP_611901
OG0007935,NP_611899
OG0007936,NP_001014548
OG0007937,NP_611896
OG0007938,NP_611895
OG0007939,NP_611894
OG0007940,NP_525119
OG0007941,NP_001369116
OG0007942,NP_524664
OG0007943,NP_523840
OG0007944,NP_001401022
OG0007945,NP_611891
OG0007946,NP_611890
OG0007947,NP_611889
OG0007948,NP_611887
OG0007949,NP_611886
OG0007950,NP_611885
OG0007951,NP_523838
OG0007952,NP_523837
OG0007953,NP_611883
OG0007954,NP_611881
OG0007955,NP_001286818
OG0007956,NP_001350857
OG0007957,NP_477402
OG0007958,NP_477314
OG0007959,NP_001097443
OG0007960,NP_001097442
OG0007961,NP_476713
OG0007962,NP_477469
OG0007963,NP_611875
OG0007964,NP_726406
OG0007965,NP_611873
OG0007966,NP_726403
OG0007967,NP_726402
OG0007968,NP_611872
OG0007969,NP_726400
OG0007970,NP_524966
OG0007971,NP_611871
OG0007972,NP_611870
OG0007973,NP_611869
OG0007974,NP_001097440
OG0007975,NP_001286802
OG0007976,NP_476894
OG0007977,NP_611863
OG0007978,NP_611862
OG0007979,NP_536793
OG0007980,NP_477281
OG0007981,NP_611859
OG0007982,NP_611858
OG0007983,NP_726389
OG0007984,NP_611857
OG0007985,NP_611856
OG0007986,NP_611855
OG0007987,NP_001261161
OG0007988,NP_477505
OG0007989,NP_611851
OG0007990,NP_726381
OG0007991,NP_611850
OG0007992,NP_001286795
OG0007993,NP_001246484
OG0007994,NP_611847
OG0007995,NP_611846
OG0007996,NP_726375
OG0007997,NP_611843
OG0007998,NP_611842
OG0007999,NP_523834
OG0008000,NP_477377
OG0008001,NP_001261159
OG0008002,NP_523833
OG0008003,NP_477378
OG0008004,NP_611840
OG0008005,NP_477376
OG0008006,NP_523832
OG0008007,NP_726372
OG0008008,NP_477340
OG0008009,NP_611839
OG0008010,NP_659573
OG0008011,NP_611836
OG0008012,NP_726368
OG0008013,NP_611833
OG0008014,NP_611832
OG0008015,NP_523830
OG0008016,NP_611830
OG0008017,NP_611831
OG0008018,NP_001137746
OG0008019,NP_611828
OG0008020,NP_611826
OG0008021,NP_726360
OG0008022,NP_001097437
OG0008023,NP_611822
OG0008024,NP_523829
OG0008025,NP_995932
OG0008026,NP_524871
OG0008027,NP_726358
OG0008028,NP_523828
OG0008029,NP_611819
OG0008030,NP_477204
OG0008031,NP_525118
OG0008032,NP_523827
OG0008033,NP_611815
OG0008034,NP_001163275
OG0008035,NP_788434
OG0008036,NP_001261154
OG0008037,NP_611809
OG0008038,NP_001261153
OG0008039,NP_726341
OG0008040,NP_611807
OG0008041,NP_611806
OG0008042,NP_611805
OG0008043,NP_001097436
OG0008044,NP_660194
OG0008045,NP_788431
OG0008046,NP_726336
OG0008047,NP_611803
OG0008048,NP_524713
OG0008049,NP_611802
OG0008050,NP_611800
OG0008051,NP_001097435
OG0008052,NP_611798
OG0008053,NP_523823
OG0008054,NP_523822
OG0008055,NP_001097434
OG0008056,NP_726324
OG0008057,NP_726325
OG0008058,NP_611792
OG0008059,NP_726322
OG0008060,NP_611790
OG0008061,NP_726318
OG0008062,NP_652302
OG0008063,NP_611788
OG0008064,NP_611786
OG0008065,NP_524900
OG0008066,NP_001097432
OG0008067,NP_001163263
OG0008068,NP_001163262
OG0008069,NP_611783
OG0008070,NP_726309
OG0008071,NP_611780
OG0008072,NP_611781
OG0008073,NP_726307
OG0008074,NP_611778
OG0008075,NP_726305
OG0008076,NP_611776
OG0008077,NP_611774
OG0008078,NP_726303
OG0008079,NP_726300
OG0008080,NP_611770
OG0008081,NP_611769
OG0008082,NP_611765
OG0008083,NP_611768
OG0008084,NP_611763
OG0008085,NP_001246476
OG0008086,NP_726294
OG0008087,NP_611760
OG0008088,NP_611759
OG0008089,NP_611756
OG0008090,NP_523817
OG0008091,NP_611751
OG0008092,NP_611750
OG0008093,NP_652036
OG0008094,NP_995925
OG0008095,NP_523816
OG0008096,NP_611747
OG0008097,NP_611745
OG0008098,NP_001261146
OG0008099,NP_611740
OG0008100,NP_611739
OG0008101,NP_652039
OG0008102,NP_523815
OG0008103,NP_611736
OG0008104,NP_611735
OG0008105,NP_611734
OG0008106,NP_001261143
OG0008107,NP_001246473
OG0008108,NP_611731
OG0008109,NP_001369113
OG0008110,NP_611728
OG0008111,NP_523814
OG0008112,NP_001246470
OG0008113,NP_523813
OG0008114,NP_611726
OG0008115,NP_001097423
OG0008116,NP_726243
OG0008117,NP_001356969
OG0008118,NP_001261140
OG0008119,NP_611712
OG0008120,NP_788430
OG0008121,NP_611711
OG0008122,NP_611710
OG0008123,NP_611709
OG0008124,NP_611708
OG0008125,NP_476899
OG0008126,NP_001261138
OG0008127,NP_611705
OG0008128,NP_001286741
OG0008129,NP_611704
OG0008130,NP_726223
OG0008131,NP_609815
OG0008132,NP_609814
OG0008133,NP_001260520
OG0008134,NP_609813
OG0008135,NP_523588
OG0008136,NP_609812
OG0008137,NP_609811
OG0008138,NP_652627
OG0008139,NP_477154
OG0008140,NP_723999
OG0008141,NP_609809
OG0008142,NP_523586
OG0008143,NP_001260513
OG0008144,NP_609807
OG0008145,NP_609806
OG0008146,NP_723996
OG0008147,NP_609805
OG0008148,NP_609803
OG0008149,NP_723994
OG0008150,NP_723992
OG0008151,NP_477176
OG0008152,NP_477164
OG0008153,NP_001188822
OG0008154,NP_477011
OG0008155,NP_001137830
OG0008156,NP_001137829
OG0008157,NP_723977
OG0008158,NP_609796
OG0008159,NP_723971
OG0008160,NP_609794
OG0008161,NP_609793
OG0008162,NP_523583
OG0008163,NP_001163111
OG0008164,NP_610591
OG0008165,NP_610592
OG0008166,NP_788313
OG0008167,NP_001369078
OG0008168,NP_001097260
OG0008169,NP_610599
OG0008170,NP_610600
OG0008171,NP_001260871
OG0008172,NP_001356961
OG0008173,NP_610602
OG0008174,NP_610603
OG0008175,NP_001097261
OG0008176,NP_610605
OG0008177,NP_788324
OG0008178,NP_610609
OG0008179,NP_610610
OG0008180,NP_610611
OG0008181,NP_610612
OG0008182,NP_610613
OG0008183,NP_610614
OG0008184,NP_610615
OG0008185,NP_610617
OG0008186,NP_610618
OG0008187,NP_610619
OG0008188,NP_610620
OG0008189,NP_001097262
OG0008190,NP_724982
OG0008191,NP_610623
OG0008192,NP_476957
OG0008193,NP_001027403
OG0008194,NP_610625
OG0008195,NP_610628
OG0008196,NP_610629
OG0008197,NP_610631
OG0008198,NP_610632
OG0008199,NP_001260879
OG0008200,NP_610636
OG0008201,NP_610637
OG0008202,NP_610638
OG0008203,NP_610639
OG0008204,NP_001260883
OG0008205,NP_001260884
OG0008206,NP_995816
OG0008207,NP_001286308
OG0008208,NP_610642
OG0008209,NP_610644
OG0008210,NP_610646
OG0008211,NP_001097265
OG0008212,NP_001097266
OG0008213,NP_610648
OG0008214,NP_610650
OG0008215,NP_610651
OG0008216,NP_610654
OG0008217,NP_610656
OG0008218,NP_610657
OG0008219,NP_610658
OG0008220,NP_610659
OG0008221,NP_610660
OG0008222,NP_610661
OG0008223,NP_610662
OG0008224,NP_524986
OG0008225,NP_001260886
OG0008226,NP_610664
OG0008227,NP_610665
OG0008228,NP_610666
OG0008229,NP_477150
OG0008230,NP_725023
OG0008231,NP_652387
OG0008232,NP_001137644
OG0008233,NP_610669
OG0008234,NP_477380
OG0008235,NP_610671
OG0008236,NP_524831
OG0008237,NP_001246264
OG0008238,NP_001137645
OG0008239,NP_523693
OG0008240,NP_525112
OG0008241,NP_523695
OG0008242,NP_610676
OG0008243,NP_610677
OG0008244,NP_524779
OG0008245,NP_610679
OG0008246,NP_610680
OG0008247,NP_725044
OG0008248,NP_001033939
OG0008249,NP_610683
OG0008250,NP_725048
OG0008251,NP_001260893
OG0008252,NP_001246266
OG0008253,NP_001137646
OG0008254,NP_001260897
OG0008255,NP_523700
OG0008256,NP_001097270
OG0008257,NP_610687
OG0008258,NP_001369081
OG0008259,NP_001097271
OG0008260,NP_001097274
OG0008261,NP_610691
OG0008262,NP_610695
OG0008263,NP_523702
OG0008264,NP_476975
OG0008265,NP_610696
OG0008266,NP_001097275
OG0008267,NP_610701
OG0008268,NP_001163120
OG0008269,NP_610702
OG0008270,NP_610703
OG0008271,NP_001097276
OG0008272,NP_610705
OG0008273,NP_610706
OG0008274,NP_477067
OG0008275,NP_001097277
OG0008276,NP_610707
OG0008277,NP_001163121
OG0008278,NP_725084
OG0008279,NP_001163123
OG0008280,NP_610712
OG0008281,NP_610713
OG0008282,NP_725091
OG0008283,NP_725094
OG0008284,NP_525111
OG0008285,NP_001097280
OG0008286,NP_523704
OG0008287,NP_610718
OG0008288,NP_523705
OG0008289,NP_612571
OG0008290,NP_001286327
OG0008291,NP_610719
OG0008292,NP_001246272
OG0008293,NP_536733
OG0008294,NP_523706
OG0008295,NP_001260909
OG0008296,NP_610723
OG0008297,NP_610724
OG0008298,NP_610725
OG0008299,NP_610726
OG0008300,NP_610729
OG0008301,NP_610730
OG0008302,NP_610732
OG0008303,NP_610733
OG0008304,NP_610734
OG0008305,NP_610735
OG0008306,NP_725104
OG0008307,NP_725106
OG0008308,NP_523707
OG0008309,NP_610739
OG0008310,NP_610740
OG0008311,NP_523708
OG0008312,NP_610743
OG0008313,NP_610744
OG0008314,NP_610746
OG0008315,NP_725114
OG0008316,NP_610749
OG0008317,NP_995823
OG0008318,NP_610753
OG0008319,NP_523710
OG0008320,NP_001286339
OG0008321,NP_725122
OG0008322,NP_610757
OG0008323,NP_725128
OG0008324,NP_725129
OG0008325,NP_001350856
OG0008326,NP_610760
OG0008327,NP_610761
OG0008328,NP_610764
OG0008329,NP_610765
OG0008330,NP_001097285
OG0008331,NP_610769
OG0008332,NP_610770
OG0008333,NP_610773
OG0008334,NP_610774
OG0008335,NP_610775
OG0008336,NP_610776
OG0008337,NP_725159
OG0008338,NP_001027406
OG0008339,NP_610777
OG0008340,NP_610778
OG0008341,NP_610780
OG0008342,NP_610782
OG0008343,NP_610783
OG0008344,NP_725169
OG0008345,NP_001097287
OG0008346,NP_523713
OG0008347,NP_610785
OG0008348,NP_610786
OG0008349,NP_610787
OG0008350,NP_610789
OG0008351,NP_725178
OG0008352,NP_610792
OG0008353,NP_610793
OG0008354,NP_610794
OG0008355,NP_610795
OG0008356,NP_523716
OG0008357,NP_725186
OG0008358,NP_610796
OG0008359,NP_610797
OG0008360,NP_476752
OG0008361,NP_610798
OG0008362,NP_001246282
OG0008363,NP_523717
OG0008364,NP_610801
OG0008365,NP_610802
OG0008366,NP_001260922
OG0008367,NP_001027413
OG0008368,NP_610804
OG0008369,NP_610805
OG0008370,NP_725207
OG0008371,NP_610807
OG0008372,NP_725208
OG0008373,NP_001163129
OG0008374,NP_001246283
OG0008375,NP_610811
OG0008376,NP_725221
OG0008377,NP_610812
OG0008378,NP_610813
OG0008379,NP_001097291
OG0008380,NP_610817
OG0008381,NP_477432
OG0008382,NP_610818
OG0008383,NP_476985
OG0008384,NP_725228
OG0008385,NP_610819
OG0008386,NP_476710
OG0008387,NP_652384
OG0008388,NP_523721
OG0008389,NP_001188917
OG0008390,NP_001246284
OG0008391,NP_001246287
OG0008392,NP_610823
OG0008393,NP_725236
OG0008394,NP_476609
OG0008395,NP_523723
OG0008396,NP_001033943
OG0008397,NP_610825
OG0008398,NP_610826
OG0008399,NP_610827
OG0008400,NP_610828
OG0008401,NP_610829
OG0008402,NP_725246
OG0008403,NP_001163133
OG0008404,NP_610831
OG0008405,NP_523725
OG0008406,NP_001260933
OG0008407,NP_610837
OG0008408,NP_610838
OG0008409,NP_995827
OG0008410,NP_001260935
OG0008411,NP_725252
OG0008412,NP_001097297
OG0008413,NP_477255
OG0008414,NP_523727
OG0008415,NP_610842
OG0008416,NP_788342
OG0008417,NP_001260942
OG0008418,NP_001260946
OG0008419,NP_476904
OG0008420,NP_001097298
OG0008421,NP_610845
OG0008422,NP_523728
OG0008423,NP_610846
OG0008424,NP_001260948
OG0008425,NP_610848
OG0008426,NP_652383
OG0008427,NP_610849
OG0008428,NP_477039
OG0008429,NP_610850
OG0008430,NP_610851
OG0008431,NP_610852
OG0008432,NP_610853
OG0008433,NP_610854
OG0008434,NP_610855
OG0008435,NP_001014522
OG0008436,NP_001137648
OG0008437,NP_001260951
OG0008438,NP_610864
OG0008439,NP_610865
OG0008440,NP_610866
OG0008441,NP_610868
OG0008442,NP_001260953
OG0008443,NP_610871
OG0008444,NP_001137651
OG0008445,NP_610875
OG0008446,NP_524737
OG0008447,NP_610876
OG0008448,NP_001246300
OG0008449,NP_476858
OG0008450,NP_001163143
OG0008451,NP_524752
OG0008452,NP_610880
OG0008453,NP_001014525
OG0008454,NP_610883
OG0008455,NP_610887
OG0008456,NP_001188920
OG0008457,NP_001260958
OG0008458,NP_610891
OG0008459,NP_001097303
OG0008460,NP_523731
OG0008461,NP_610898
OG0008462,NP_610899
OG0008463,NP_610901
OG0008464,NP_001246303
OG0008465,NP_523732
OG0008466,NP_610904
OG0008467,NP_610905
OG0008468,NP_610906
OG0008469,NP_610908
OG0008470,NP_610912
OG0008471,NP_610913
OG0008472,NP_610914
OG0008473,NP_610915
OG0008474,NP_725339
OG0008475,NP_725341
OG0008476,NP_725343
OG0008477,NP_001137662
OG0008478,NP_523735
OG0008479,NP_477283
OG0008480,NP_610918
OG0008481,NP_610919
OG0008482,NP_001188923
OG0008483,NP_610921
OG0008484,NP_610922
OG0008485,NP_652381
OG0008486,NP_525115
OG0008487,NP_610923
OG0008488,NP_610925
OG0008489,NP_610926
OG0008490,NP_001260963
OG0008491,NP_610928
OG0008492,NP_652380
OG0008493,NP_610929
OG0008494,NP_610930
OG0008495,NP_610931
OG0008496,NP_523737
OG0008497,NP_001097306
OG0008498,NP_610938
OG0008499,NP_523739
OG0008500,NP_610939
OG0008501,NP_610940
OG0008502,NP_725369
OG0008503,NP_610942
OG0008504,NP_610943
OG0008505,NP_610944
OG0008506,NP_523740
OG0008507,NP_523741
OG0008508,NP_610945
OG0008509,NP_610946
OG0008510,NP_610947
OG0008511,NP_725374
OG0008512,NP_610948
OG0008513,NP_001097307
OG0008514,NP_610953
OG0008515,NP_610954
OG0008516,NP_610956
OG0008517,NP_610957
OG0008518,NP_001097312
OG0008519,NP_001097313
OG0008520,NP_995832
OG0008521,NP_001097314
OG0008522,NP_610959
OG0008523,NP_610960
OG0008524,NP_610961
OG0008525,NP_610962
OG0008526,NP_610963
OG0008527,NP_610964
OG0008528,NP_725394
OG0008529,NP_001188929
OG0008530,NP_001303349
OG0008531,NP_995833
OG0008532,NP_001260969
OG0008533,NP_610968
OG0008534,NP_725399
OG0008535,NP_001356963
OG0008536,NP_725400
OG0008537,NP_001260974
OG0008538,NP_001369085
OG0008539,NP_523743
OG0008540,NP_725401
OG0008541,NP_610972
OG0008542,NP_652037
OG0008543,NP_610973
OG0008544,NP_610974
OG0008545,NP_610976
OG0008546,NP_001286425
OG0008547,NP_725407
OG0008548,NP_610983
OG0008549,NP_725412
OG0008550,NP_725413
OG0008551,NP_001137670
OG0008552,NP_610985
OG0008553,NP_610986
OG0008554,NP_610987
OG0008555,NP_001260979
OG0008556,NP_523747
OG0008557,NP_001097317
OG0008558,NP_610991
OG0008559,NP_610992
OG0008560,NP_725422
OG0008561,NP_525116
OG0008562,NP_001260982
OG0008563,NP_610995
OG0008564,NP_477468
OG0008565,NP_610996
OG0008566,NP_610997
OG0008567,NP_001014528
OG0008568,NP_001014529
OG0008569,NP_610999
OG0008570,NP_652075
OG0008571,NP_611004
OG0008572,NP_001097318
OG0008573,NP_611006
OG0008574,NP_611007
OG0008575,NP_611008
OG0008576,NP_001260984
OG0008577,NP_611009
OG0008578,NP_611010
OG0008579,NP_995838
OG0008580,NP_611012
OG0008581,NP_788355
OG0008582,NP_001246331
OG0008583,NP_001097319
OG0008584,NP_611014
OG0008585,NP_611015
OG0008586,NP_611016
OG0008587,NP_611017
OG0008588,NP_001260992
OG0008589,NP_611020
OG0008590,NP_611021
OG0008591,NP_611022
OG0008592,NP_611023
OG0008593,NP_524674
OG0008594,NP_001401007
OG0008595,NP_725449
OG0008596,NP_611028
OG0008597,NP_611029
OG0008598,NP_523751
OG0008599,NP_611032
OG0008600,NP_611033
OG0008601,NP_477023
