Protein_id	Protein_description	Gene_name	hrp_1	hrp_2	h2o2_1	h2o2_2	t4_1	t4_2	t5_1	t5_2
A8DYC4;A8DYC5;Q6A1Q0;Q8SXW2;Q95RK9	Complex I-MWFE;Complex I-MWFE;CAP-G protein;Complex I-MWFE;LD22256p	Cap-G;ND-MWFE	5.9939	6.1025	6.1215	6.172	6.2448	6.2456	6.3633	6.4974
Q9VQZ6	Elongator complex protein 3	Elp3	6.3523	6.2663	6.2432	6.2085	6.1602	6.1068	6.2521	6.1507
Q9V415	HMG-coA reductase degradation 3, isoform A	Hrd3	6.422	6.0946	6.256	6.0981	6.0084	6.094	6.3085	6.4551
M9NDC3;O18388	Female sterile (2) ketel, isoform B;Importin subunit beta	Fs(2)Ket	6.9556	6.7305	6.5815	6.7241	4.7263	5.1203	6.3888	6.5081
Q23978	Unconventional myosin ID	Myo31DF	6.3264	6.1498	6.2586	6.2435	5.9247	5.9983	6.3759	6.4478
A0A0B4LFL3;O96827	Eukaryotic translation elongation factor 1 beta, isoform C;Probable elongation factor 1-beta	eEF1beta	6.4587	6.1229	6.1464	6.0463	6.1203	6.041	6.3892	6.3993
M9MRK7;M9MRP6;M9MRV1;M9MSI8;X2JA38;X2JAP2	Tweek, isoform H;Tweek, isoform F;Tweek, isoform G;Tweek, isoform I;Tweek, isoform J;Tweek, isoform K	tweek	6.198	6.2651	6.0094	6.1858	6.1558	6.2124	6.3794	6.3181
Q9VNI8	Hpr1	Hpr1	6.1953	6.3246	6.0063	6.2417	6.3653	6.3517	6.1813	6.0501
A0A1B2AK09;Q24583	GEO13293p1 (Fragment);V-type proton ATPase subunit F 1	;Vha14-1	6.4335	6.0073	6.0629	6.1007	6.1637	6.1228	6.3662	6.4588
Q9VK30	GlcNAc-1-P transferase	Alg7	6.0858	6.3632	6.3346	6.2779	6.1873	6.1095	6.4406	5.9164
Q7KTI0;Q8T9K7	1-acyl-sn-glycerol-3-phosphate acyltransferase;1-acyl-sn-glycerol-3-phosphate acyltransferase	Agpat2	6.1913	6.2028	6.278	6.194	6.1903	6.2173	6.2388	6.1999
A0A0B4KHX3;O76324	Discs overgrown, isoform D;Discs overgrown protein kinase	dco	6.0198	6.2838	6.8042	6.823	6.2453	6.2399	5.6968	5.5977
Q7K0S5	GDI interacting protein 3, isoform B	Gint3	6.2522	6.1581	6.272	6.1682	6.2339	6.2279	6.1813	6.2155
Q9VPT9	Integral membrane protein 2	CG3662;Dmel\CG3662	6.5075	6.1106	5.8684	5.9038	6.3534	6.3988	6.1777	6.3868
Q7K3E2	LD34147p	CT16297	6.4441	6.1789	6.1819	6.1474	6.17	6.1832	6.1798	6.2197
C1C5B1;M9PD95;Q03017;Q03017-2	RE25277p;Cactus, isoform E;NF-kappa-B inhibitor cactus;NF-kappa-B inhibitor cactus, Isoform C	cact;cact-RB	6.3031	6.2093	6.2168	6.2022	6.0736	6.1043	6.1547	6.4338
O97477	Inositol-3-phosphate synthase	Inos	6.2159	6.2945	5.8169	6.3472	6.302	6.3521	6.1493	6.2161
Q9VWD0	GH23568p	parvin	6.334	6.1533	6.1287	6.2359	6.0997	6.1041	6.2391	6.3983
M9MS14	Moody, isoform C	moody	6.3281	5.8544	5.6768	6.1262	6.5459	6.5862	6.2729	6.3015
M9PBS9;M9PEC1;M9PEJ2;M9PES8;M9PHL4;Q9VRY6	IST1 homolog;IST1 homolog;IST1 homolog;IST1 homolog;IST1 homolog;IST1 homolog	Ist1	6.4155	6.0893	6.3103	6.1578	6.0964	6.1293	6.2001	6.2911
A4V3G8;Q7KRY6	Ballchen, isoform B;Nucleosomal histone kinase 1	ball	6.2128	6.1204	6.2442	6.2055	6.1947	6.1907	6.193	6.3283
A1YK00;A1YK01;A1YK02;A1YK03;A1YK07;A1YK08;A1YK11;H1UUL1	Nuclear pore complex protein Nup75;Nuclear pore complex protein Nup75;Nuclear pore complex protein Nup75;Nuclear pore complex protein Nup75;Nuclear pore complex protein Nup75;Nuclear pore complex protein Nup75;Nuclear pore complex protein Nup75;Nuclear pore complex protein Nup75 (Fragment)	Nup75;Nup75-RA	6.2081	5.6601	6.4717	6.1699	6.2734	6.3989	6.2075	6.3001
Q86PF4;Q9VG23	GH08978p;GH22994p	CT28495;Dmel\CG10126	6.4405	6.2435	6.2002	6.2472	6.0222	6.014	6.2038	6.3103
C6TP34;M9PC24;M9PER0;Q86BH9;Q8IGP1	MIP10010p (Fragment);Uncharacterized protein, isoform K;Uncharacterized protein, isoform L;Uncharacterized protein, isoform A;RE55923p	BcDNA:RH19933;CG32049;CG32051;CG33205-RC;CG33205-RH;CG8154;CG8163	6.3696	6.5387	6.2592	6.3313	6.1901	6.0929	6.1955	5.6979
Q9VM18	Trehalose 6-phosphate phosphatase	21430192	6.3914	6.6371	6.3038	6.5734	5.9053	5.8649	5.9862	6.013
A1Z892;A1Z893;Q7JX87;Q9GPQ0;Q9GPQ1	LD11278p;DI01187p;Peroxiredoxin 2540-2;1-cys peroxiredoxin DPx-2540-2;1-cys peroxiredoxin DPx-2540-1	CG12896;Dmel\CG12896;Prx2540-1;Prx2540-2	6.3651	6.2389	6.1201	6.2717	6.1396	6.1379	6.1455	6.252
Q6NP28;Q7KSQ2;Q8INJ8;Q9VGK8	Tyrosine-protein kinase (Fragment);Tyrosine-protein kinase;Tyrosine-protein kinase;Tyrosine-protein kinase	CG17309;Csk	6.2345	6.1304	6.2902	6.2354	6.1176	6.0588	6.2502	6.3432
A0A0C4DHA1;Q2M1E6	Moesin/ezrin/radixin homolog 1;Moesin/ezrin/radixin homolog 1	Cdep	6.4569	6.3174	5.2491	6.2357	6.368	6.3843	6.2375	6.4074
A0A0B4K6I5;Q9VN45	Spartin, isoform B;Protein spartin	spartin	6.2033	6.0848	6.1331	6.2408	6.1899	6.1707	6.2558	6.3674
Q5BI50	Cullin 4, isoform A	Cul4	6.1218	6.1471	6.1657	6.2072	6.0982	6.1025	6.3773	6.4229
A0A0B4KFW0;Q8T0S6	Non-specific serine/threonine protein kinase;Serine/threonine-protein kinase hippo	hpo	6.3344	6.2281	6.2636	6.1738	5.9241	6.0133	6.3055	6.3977
A8JNC7;Q1RKT2	Dpr-interacting protein delta, isoform D;IP08460p (Fragment)	;DIP-delta	6.0909	6.1969	6.2579	6.1938	6.2349	6.3024	6.2493	6.1132
Q7K5M6	GH04176p	Sip1	6.228	6.2733	6.2053	6.3735	6.1073	6.1542	6.2148	6.0703
A0A0B4KET0;Q1LZ08	WD repeat-containing protein 48 homolog;WD repeat-containing protein 48 homolog	CG9062;Dmel\CG9062	6.1755	6.2457	6.1136	6.1731	6.1774	6.2584	6.4266	6.0517
Q0E8X8	FI01416p	BcDNA:RE33866	6.5004	6.3509	6.2852	6.1728	6.159	6.1111	5.9603	6.0807
M9PDP5;M9PGK9;Q9W4R7	Uncharacterized protein, isoform E;Uncharacterized protein, isoform B;GH25737p	Dmel\CG10803;rop-1	6.1936	6.2827	6.681	6.193	6.0231	6.0401	5.891	6.3153
A0A4D6K1U1;A0A4D6K2Y1;A0A4D6K2Y3;M9NDV1;M9NEE2;M9NF25;M9NGZ9;P91645;P91645-2;P91645-3;P91645-4;P91645-5;P91645-6;Q59E50;Q59E51;Q59E52;Q59E53	Cacophony, isoform S;Cacophony, isoform U;Cacophony, isoform T;Cacophony, isoform O;Cacophony, isoform L;Cacophony, isoform M;Cacophony, isoform N;Voltage-dependent calcium channel type A subunit alpha-1;Voltage-dependent calcium channel type A subunit alpha-1, Isoform A;Voltage-dependent calcium channel type A subunit alpha-1, Isoform B;Voltage-dependent calcium channel type A subunit alpha-1, Isoform C;Voltage-dependent calcium channel type A subunit alpha-1, Isoform D;Voltage-dependent calcium channel type A subunit alpha-1, Isoform F;Voltage-dependent L-type calcium channel subunit alpha;Voltage-dependent L-type calcium channel subunit alpha;Cacophony, isoform I;Cacophony, isoform H	cac	6.1758	6.2543	6.2482	6.1765	6.1435	6.1395	6.2102	6.2682
P25991;P25991-4	Protein suppressor of forked;Protein suppressor of forked, Isoform E	su(f)	6.34	6.1874	6.2586	6.2349	6.0093	6.0473	6.215	6.323
Q9W1F5	RE54691p	Dmel\CG3803	6.0699	6.2692	6.1981	6.2267	6.2426	6.2456	6.213	6.1496
Q9VAY9	GH07821p	mRpS22	6.3153	6.2981	5.2846	6.361	6.3307	6.4283	6.3197	6.2724
O76867;Q9W4W8	EG:100G10.7 protein;Paraplegin, isoform A	Spg7	6.3133	6.2184	6.1123	6.0515	6.182	6.2027	6.1369	6.3832
D5AEL4;M9PBV2;Q9VQI8	RE08887p;NTPase, isoform F;FI18627p1	NTPase	6.2893	6.0399	6.1263	6.0602	6.2279	6.2804	6.2608	6.3152
M9PFF7;Q86BI1	Uncharacterized protein, isoform E;Uncharacterized protein, isoform C	CG17364;Dmel\CG17364	6.4585	6.0237	6.4009	6.1874	5.987	6.0154	6.2104	6.3096
Q8MSU4	Symplekin	Sym	6.4126	6.1964	6.1694	6.1761	6.1185	6.1559	6.2093	6.1544
Q9VX17	LD36024p	Dmel\CG6398	6.1155	6.2464	5.9558	5.9627	6.4863	6.4579	6.3498	6.0183
A0A0B4KG01;Q9W167	Uncharacterized protein, isoform B;Uncharacterized protein, isoform A	anon-WO0170980.151;CG 13579	6.066	6.1622	6.243	6.1332	6.0744	6.1574	6.3286	6.4214
C6TP44;Q9VDT4	AT26877p (Fragment);Uncharacterized protein, isoform A	BcDNA:AT09463;CG4686-RA	6.1931	6.2275	6.4704	6.2739	6.3003	6.4101	6.0889	5.6219
H5V8B2;Q961V1;Q9W464	FI19410p1 (Fragment);GH05723p;Glycosylphosphatidylinositol anchor attachment 1	CG3033-RA;GAA1	6.3119	6.3097	6.3273	6.3357	6.188	6.2042	6.0707	5.8311
Q4QQC2	RE05457p	D19A	6.3311	6.1784	6.2071	6.2364	6.0259	6.1197	6.1669	6.3096
M9PFV9;P20232	RNA polymerase II elongation factor, isoform B;Transcription elongation factor S-II	Atxn7;IntS12;TfIIS	6.5672	6.1852	6.1177	6.1536	6.2333	6.2556	6.0708	5.9879
CON__Q8N1N4;CON__Q8N1N4-2	Keratin, type II cytoskeletal 78;Keratin, type II cytoskeletal 78, Isoform 2	KRT78;KRT81;Krt83;KRT83;KRT85;KRT86	6.7374	6.1545	6.3011	6.1154	5.625	5.792	6.4101	6.4357
A1KXD5;Q59E37	G protein coupled receptor;Uncharacterized protein, isoform C	CG32547;Dmel\CG32547	6.3362	6.1125	6.2789	6.1099	5.9732	5.9782	6.333	6.4467
Q7JVL3	Pre-mRNA-splicing factor 38	Prp38	6.1026	6.1495	6.1646	6.2107	6.093	6.1444	6.31	6.3858
Q9VNI6	Uncharacterized protein, isoform B	CG31555	6.3066	6.1961	6.2005	6.17	6.1835	6.2506	5.9933	6.256
Q8IGS6;Q9VZD9	RE36975p;Peroxisomal membrane protein 34, isoform A	PMP34	6.0771	6.2971	6.142	6.2573	6.1317	6.1699	6.2244	6.2492
Q9VGG5	Cadherin-87A	Cad87A	6.4238	6.0448	6.1175	6.0485	6.1805	6.1779	6.2173	6.338
Q9VQ60	LD12115p	Dmel\CG7289	6.1525	6.2195	6.2682	6.181	6.0683	6.1199	6.1807	6.3442
Q9VY91	Programmed cell death protein 4	Pdcd4	6.1451	6.1575	6.2031	6.1462	6.1455	6.1715	6.2499	6.3094
A0A0C4DHM8	Uncharacterized protein, isoform C	Dmel\CG17684	6.1901	6.2125	6.1839	6.1736	6.2105	6.1869	6.2726	6.0979
Q9VN31	FIP1-like 1 protein	Fip1	6.4695	6.0829	6.1781	6.0831	5.941	6.0506	6.3113	6.4083
Q9XZ21	Something that sticks like glue, isoform A	snama	6.5155	6.0098	6.1633	6.1444	5.8648	5.8546	6.3795	6.5922
C4IY21;Q8SZU4;Q9V9M8	GM14140p (Fragment);GH09040p;Uncharacterized protein, isoform D	CG3262-RD;Dmel\CG3262	6.0939	6.2529	6.312	6.2249	6.1994	6.2303	5.9578	6.2402
A0A0S0WGQ9;E1JHB4;M9MRE5;M9MSG8;M9PB69;M9PCC7;M9PCW8;M9PF50;Q0E8L0;Q8IPG4;Q9VLS3	Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component	Piezo	6.3154	6.1778	6.0332	6.0318	6.1179	6.1288	6.3554	6.3505
A0A0B4KGF4;A0A0B4KGK1;A0A126GUW9;Q7JQF1;Q7JQF1-2	Octopamine receptor in mushroom bodies, isoform E;Octopamine receptor in mushroom bodies, isoform D;Octopamine receptor in mushroom bodies, isoform G;Octopamine receptor Oamb;Octopamine receptor Oamb, Isoform B	Oamb	6.2425	6.0541	6.2108	6.1074	6.1782	6.2846	6.2132	6.2199
A0A0B4K6Y4;A0A0B4K7D1;A0A0B4KGS7;A0A126GV12;Q86B79	Unkempt, isoform C;Unkempt, isoform D;Unkempt, isoform F;Unkempt, isoform G;RING finger protein unkempt	unk	6.3771	6.0337	6.1399	5.9747	6.2106	6.2465	6.2638	6.2538
Q95TL8;Q9VXI3	LD41494p;Uncharacterized protein, isoform C	CG9912;Dmel\CG9911	6.3503	6.21	6.2261	6.1786	6.262	6.3164	5.9359	6.0204
A0A0B4K615;A0A0B4K6R6;B7Z0T1;B7Z0T2	Smallish, isoform O;Smallish, isoform P;Smallish, isoform M;Smallish, isoform H	CG43427;smash	6.3658	6.2515	6.159	6.1294	6.0402	6.0826	6.1719	6.2964
Q6AWQ1;Q9VU43	RE71183p;FI04407p	Srrm1	7.0312	6.3896	6.5771	6.6046	4.9611	4.9859	6.413	6.531
Q9VWI0	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	ND-18	6.3644	6.0824	6.0271	5.9633	6.2076	6.1663	6.241	6.4386
A0A0B4K6K7;Q9VI55	E3 UFM1-protein ligase 1 homolog;E3 UFM1-protein ligase 1 homolog	Ufl1	6.2581	6.6179	6.4503	6.58	6.1206	5.5726	5.8027	6.0849
A8JR46	Endoribonuclease	ire-1-RC;Ire1	6.4046	6.252	6.1057	6.1568	6.2273	6.1795	6.0835	6.0741
A0A0B4LHJ6;A0A6M3Q7U3;P51905	Transporter;Transporter;Sodium-dependent serotonin transporter	SerT	5.8548	6.3443	4.9096	6.3584	6.5166	6.592	6.6519	6.2381
Q9VR53	LD15927p	wap	5.9244	6.7259	6.1416	6.2096	6.2595	5.7533	6.2238	6.2192
O18412	Transmembrane GTPase fzo	fzo	6.1326	6.4044	6.2655	6.316	6.3577	6.3662	5.9308	5.6841
M9PHH0;Q9W347	C12.2, isoform B;C12.2, isoform A	c12.2;CG12149	6.3313	6.0855	6.2589	6.1373	5.9833	6.076	6.246	6.3384
Q9VB81	Cuticular protein 97Eb	Cpr97Eb	6.4595	6.1029	6.0244	5.9981	6.0916	6.0856	6.3561	6.3321
B3DN70;Q8T9B4;Q9VLN6	RE10805p;SD08921p;FI20146p1	CG17338;CG31792-RA;CG7627;CG7627-RA;Dme_CG7627	6.2437	6.2245	6.0719	6.1791	6.2714	6.2741	6.13	6.0556
A0A0B4KGF5;Q8MQJ5;Q9VE69	Uncharacterized protein, isoform C;LD22337p;Uncharacterized protein, isoform D	CG14308;CG7687	6.4095	6.0966	5.9318	6.2949	6.2569	6.2294	6.0571	6.1721
A1Z7K8	AaRS-interacting multifunctional protein 1	AIMP1	6.3464	6.1739	6.0728	6.2134	6.1205	6.1415	6.2279	6.1482
Q9V9A8	Protein phtf	phtf	5.9717	6.228	6.1901	6.2465	6.2477	6.3	6.1227	6.1362
Q9VFS6	Integrator complex subunit 5	omd	6.7946	6.1229	6.1419	6.1288	5.7357	6.0128	6.2136	6.2851
B3DNM3;B7Z0D3;B7Z0D4;M9ND57;M9PBU3;M9PEE7;M9PHN9;Q7K3F6;Q8MQJ3;Q9VS82;Q9VS83	BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;LD31525p;LD36241p (Fragment);BCL2-associated athanogene 6;BCL2-associated athanogene 6	CG7546;clone 2.45	6.2604	6.1163	6.0114	6.1832	6.1828	6.1879	6.2246	6.2579
B7Z0W3;E1JJ71;Q9VI21	Dementin, isoform G;Dementin, isoform H;Dementin, isoform D	Dmtn	6.4058	6.0945	6.0678	6.0522	6.2339	6.2006	6.1304	6.2346
A8DYW5;B5RIF8;B7Z029;D5SHT8;M9PB53;Q5U1C5;Q8IPJ4;Q9U624;Q9VM99	Sodium/hydrogen exchanger;Sodium/hydrogen exchanger;Sodium/hydrogen exchanger;Sodium/hydrogen exchanger;Sodium/hydrogen exchanger;Sodium/hydrogen exchanger;Sodium/hydrogen exchanger;Sodium/hydrogen exchanger;Sodium/hydrogen exchanger	Nhe3	5.8506	6.3332	6.2714	6.3246	6.2737	6.3315	6.138	5.8965
Q7JMZ0	RIC (Ras which interacts with Calmodulin)	Ric	6.132	6.0789	6.2537	6.1881	6.0277	6.09	6.3601	6.2888
Q9VE24	N-sulfoglucosamine sulfohydrolase	Sgsh	6.3945	5.9982	6.1061	5.9844	6.2517	6.1595	6.1901	6.3248
Q95TN4	Conserved oligomeric Golgi complex subunit 4	Cog4	6.1795	6.202	6.1223	6.1028	6.0696	6.1237	6.1555	6.4535
Q9VHB1	Mitochondrial pyruvate carrier	Dmel\CG9399	6.1168	6.316	6.0969	6.2145	6.108	6.1441	6.2116	6.1951
Q9VHN8	LD37279p	Dmel\CG8032	6.506	6.1227	6.1232	6.0228	5.9154	5.9495	6.3005	6.4625
Q9VEC8	RE23139p1	CG32920	6.1316	6.2205	6.2902	6.1833	6.2088	6.2442	6.1139	5.9953
Q95RQ1	LD16414p	slow	6.3507	6.0454	5.8758	5.9453	6.1308	6.1559	6.437	6.4463
A0A0B4KG38;A1ZAF5;F0JAN6;Q29QV5;Q5BI99	Semaphorin 2b, isoform D;FI18622p1;RT10064p (Fragment);IP13724p;RE07394p	;CG33960-RB;Sema2b	6.5669	6.4368	6.4414	6.3824	5.2946	5.5374	6.373	6.3506
A0A3Q7YR34;M9MS48;Q9VYD8	CG1987 (Fragment);Rbp1-like, isoform B;RE47308p	CG1987;Rbp1-like	6.3543	6.1642	6.078	6.0024	6.0331	6.1364	6.2183	6.3893
Q8SYV5;Q9VPE3	RE32485p;FI23527p1	ZnT77C	6.2198	6.1891	6.2285	6.1216	6.191	6.2131	6.2295	5.982
Q9VA32	Cuticular protein 100A	Cpr100A	6.435	6.0919	6.0516	6.0232	6.098	6.0209	6.0054	6.6434
A9YL14;A9YL25;B4YWS1;M9PGU7;Q5BI79;Q9W2S5;X2JB44	CG32677 (Fragment);X11L beta (Fragment);Uncharacterized protein (Fragment);X11Lbeta, isoform D;LP19469p (Fragment);X11Lbeta, isoform A;X11Lbeta, isoform E	CG32677;X11Lbeta	6.0294	6.0731	6.0267	6.0335	6.1513	6.2321	6.3496	6.4681
Q24150;Q9W1G7	Nucleosome assembly protein NAP-1;LD21576p	Nap1	6.3028	6.1834	6.1544	6.2002	6.1657	6.1241	6.0201	6.2118
A8JNW4;E6PBY1;M9PD50;Q7KTX8	Mediator of RNA polymerase II transcription subunit 13;Mediator of RNA polymerase II transcription subunit 13;Mediator of RNA polymerase II transcription subunit 13;Mediator of RNA polymerase II transcription subunit 13	skd;skd-RC	6.2646	6.061	6.1486	6.1993	6.0181	6.0627	6.2521	6.3552
Q9VBZ5;Q9VBZ5-2;Q9VBZ5-3	YTH domain-containing family protein;YTH domain-containing family protein, Isoform B;YTH domain-containing family protein, Isoform C	Ythdf	6.194	6.1855	6.0315	6.3395	6.2319	6.2462	6.0621	6.0676
P13496	Dynactin subunit 1	DCTN1-p150	6.395	6.0763	6.13	6.0948	6.0713	6.0797	6.2768	6.2343
D5AEK9;E8NHB7;Q8SYS7;Q8SYS7-2;Q8SYS7-3;Q8SYS7-4	RE20880p;RE10877p;Probable cytosolic Fe-S cluster assembly factor CG17683;Probable cytosolic Fe-S cluster assembly factor CG17683, Isoform C;Probable cytosolic Fe-S cluster assembly factor CG17683, Isoform E;Probable cytosolic Fe-S cluster assembly factor CG17683, Isoform D	CG17683;CG17683-RC;CG17683-RD	6.3508	6.1017	6.2082	6.1027	6.1228	6.1718	6.042	6.2572
E1JIG1;P29503;P29503-2;P29503-3;P29503-4	Neuralized, isoform E;Protein neuralized;Protein neuralized, Isoform 2;Protein neuralized, Isoform 3;Protein neuralized, Isoform 4	neur	6.2214	6.2374	6.3169	6.0916	6.101	6.1481	6.0817	6.1511
Q9V3S7	BcDNA.GH12326	Dmel\CG17841	6.2141	6.1562	6.0416	6.2339	6.1091	6.1544	6.1542	6.2804
O44122;Q9VL91	Zinc finger 30C;LD23102p	zf30C	6.3688	6.347	6.0815	5.9891	6.1304	5.8777	6.2446	6.2926
M9PCB7;M9PF14;M9PF20;M9PFB2;M9PFF9;M9PFG3;M9PI44;Q9VTZ0	Trailer hitch, isoform G;Trailer hitch, isoform C;Trailer hitch, isoform H;Trailer hitch, isoform E;Trailer hitch, isoform D;Trailer hitch, isoform I;Trailer hitch, isoform F;GH08269p	tral	6.4023	6.0467	6.159	6.2234	6.221	6.1759	5.7976	6.3017
Q9VQQ9	Exocyst complex component 2	Sec5	6.2339	6.0441	6.3717	6.1932	5.9705	6.0159	6.1631	6.3317
C0PTV4;Q9VFU7	RT01315p (Fragment);Sidestep IV, isoform C	CG14372-RB;side-IV	6.4144	5.9279	6.0189	6.0825	6.1985	6.2522	6.2111	6.2133
Q9VYQ7	Probable cytochrome P450 311a1	Cyp311a1	6.3301	6.2032	6.1489	6.0741	6.038	5.9981	6.3303	6.1948
Q9VZU4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	ND-30	6.4565	6.0703	6.0814	6.1412	6.0867	6.0817	6.1976	6.1972
A0A1B2AJK8;B7FNL1;Q24154;Q8SXW1	60S ribosomal protein L29 (Fragment);60S ribosomal protein L29 (Fragment);60S ribosomal protein L29;60S ribosomal protein L29	;RpL29;RpL29-RB	5.8888	6.1613	6.1637	6.1944	6.1351	6.1219	6.2981	6.3457
Q9VNG0	Mediator of RNA polymerase II transcription subunit 27	MED27	5.899	6.1022	6.1428	6.1569	6.1458	6.1868	6.3425	6.3316
Q9VLR8	GH19970p	SLC5A11	5.9481	6.4462	4.8031	6.5347	6.4108	6.4662	6.5915	6.1051
L0MNA8;P40945	ADP ribosylation factor at 102F, isoform B;ADP-ribosylation factor 2	Arf102F	6.0168	6.1592	6.3577	6.299	6.271	6.2537	5.8438	6.093
C5I7A3;C5I7B1;C5I7C7;C5I7D5;C5I7E3;C5I7F1;C5I7H5;Q9VXW2	RNA helicase;RNA helicase;RNA helicase;RNA helicase;RNA helicase;RNA helicase;RNA helicase;RNA helicase	CG6227;Dmel\CG6227	6.233	6.0465	6.1754	6.1724	6.0835	6.1392	6.2536	6.1855
A2RVI8;M9PGT2;R4I077	IP18429p;Uncharacterized protein, isoform C;FI17832p1	CG12641;CG12641-RA;CG15307	5.7913	6.2437	6.2016	6.2515	6.1122	6.12	6.2141	6.3539
A8JR89;O77237	Pellino, isoform B;Protein pellino	Pli	5.962	6.172	6.0801	6.1203	6.2061	6.2085	6.2261	6.3119
Q7JVH6	LD24696p	Dmel\CG9436	6.4792	6.1547	6.0367	6.0457	5.9208	5.9397	6.2617	6.4478
Q95RB2	Cuticular protein 49Ae	Cpr49Ae	6.6257	6.0471	5.8269	6.1277	5.8887	5.7439	6.4452	6.5787
A0A0B4KGF6;A0A0B4KGS8;Q32KD3;Q494I1;Q7KSW1;Q9VHW9	Uncharacterized protein, isoform F;Uncharacterized protein, isoform E;LD32003p;GH08786p;Uncharacterized protein, isoform B;Uncharacterized protein, isoform A	CG2747;Dmel\CG2747	6.0358	6.2145	6.2436	6.1575	6.1212	6.1447	6.1422	6.2145
A0A1B2AJR6;Q9V8I2	GEO11925p1 (Fragment);Ragulator complex protein LAMTOR2 homolog	;CG5189	6.2	6.1152	6.1717	6.1844	6.1155	6.1161	6.1332	6.2341
B6IDH9;B6IDI0;Q9VP98	RH62628p (Fragment);RH63362p (Fragment);Uncharacterized protein	CG11458-RA;Dmel\CG11458	NaN	6.4079	6.164	6.3164	5.6624	5.6579	6.1375	6.7615
A0A0B4KHV5;B3DNL7;E1JIT0;O01367;O01367-2;O01367-3	Held out wings, isoform F;Held out wings, isoform D;Held out wings, isoform E;Protein held out wings;Protein held out wings, Isoform Maternal;Protein held out wings, Isoform C	how	6.4805	6.1443	6.0441	6.1092	5.7308	5.8323	6.4549	6.4679
Q6NR46	RE58623p	Spt-I	5.9244	6.1596	6.3493	6.2799	6.3283	6.393	5.7822	6.041
CON__Q6KB66	Keratin, type II cytoskeletal 80	Krt80;KRT80	6.7251	6.1466	6.2527	6.1166	5.4692	5.7836	6.3402	6.4231
Q9VKW3	Replication factor C subunit 3	RfC3	6.1944	6.1645	6.2761	6.1403	6.1356	6.2089	6.0405	6.0964
A0A0B4JCV0;F3YDB0	Uncharacterized protein;MIP29125p	CG42753-RA;Dmel\CG42753	6.0328	6.1703	6.2924	6.2573	6.2683	6.3454	5.7201	NaN
A0A6H2EDG1;B7Z0W7;Q29R21;R9PY17	Uncharacterized protein, isoform E;Uncharacterized protein, isoform C;RE09672p;Uncharacterized protein, isoform B	;CG12543;CG3367	NaN	5.9908	6.0721	6.1162	6.1556	6.2049	6.1661	6.366
A0A0B4KHS5;Q8IGI0;Q95RR2;Q9VC90	Uncharacterized protein, isoform G;RH13835p;LD15527p;Uncharacterized protein, isoform A	CG5746;Dmel\CG5746	6.3396	6.0506	5.8618	5.7262	6.0356	6.1412	6.4209	6.6486
B6IDV0;Q6NP06;Q960R8;Q9VB20	LD14047p;LD07466p (Fragment);LD38671p;Distracted, isoform B	CG5634;dsd;dsd-RA	6.2526	6.1085	6.0901	6.0753	6.1878	6.2288	6.1109	6.1695
A0A126GUM1;A0A6M3Q7A2;A0A6M3Q7H0;A0A6M3QAD4;A1Z8A4;A1Z8A6;A4UZC9;Q0E9C8;Q24457;Q7JN04;Q7JP00;Q7K0T7;Q9V5N1	Pipsqueak, isoform N;Pipsqueak, isoform Q;Pipsqueak, isoform O;Pipsqueak, isoform P;Pipsqueak, isoform A;Pipsqueak, isoform M;Pipsqueak, isoform J;Pipsqueak, isoform D;Pipsqueak protein;Pipsqueak protein;PsqB;LD33470p;PsqA	psq	6.2423	6.0568	5.9922	6.1122	6.297	6.3124	6.1536	6.049
Q9VJ39	Leukotriene A(4) hydrolase	Dmel\CG10602;mRpL13;pepCG10602	6.3611	6.0678	6.079	6.0398	6.0343	6.058	6.2301	6.3435
A0AVU5;Q9VUJ3;Q9VUJ6	IP03351p;Synaptotagmin beta, isoform D;FI17803p1	CG3020;Sytbeta	6.2849	6.1653	6.2583	6.2589	6.1815	6.2106	6.1356	5.7102
A2VEF1;M9NDE4;Q9W0L8	IP13130p;Uncharacterized protein, isoform C;Uncharacterized protein, isoform B	Dmel\CG12502	5.9657	6.1344	6.2316	6.218	6.341	6.4065	6.0617	5.8429
Q9VCK6	LD34157p	Dmel\CG10184	6.2513	6.046	6.2012	6.1537	6.013	5.975	6.2211	6.3295
Q9W0X1	GH15894p	cg2736	6.1047	6.1699	6.1055	6.1779	6.1757	6.2569	6.1559	6.0384
Q9VJW1	LD29171p	Sec71	6.3431	6.1781	6.1931	6.2108	6.0251	6.0607	6.1378	6.0315
