Protein_id	Protein_description	Gene_name	hrp_1	hrp_2	h2o2_1	h2o2_2	t4_1	t4_2	t5_1	t5_2
C3KGQ1;Q8IP45;Q9V475	GH13892p;Cullin 3, isoform F;Cullin 3, isoform C	Cul3;gft-RB	6.5567	6.3897	6.3315	6.3848	6.2397	6.3192	6.2761	6.5464
A0A0B4KEE5;A1Z718;A1Z720;G2J5T8;Q8MQX7	Uncharacterized protein, isoform Q;Uncharacterized protein, isoform D;Uncharacterized protein, isoform A;MIP02916p;SD02228p	;BcDNA:GH02712;CG17983;CG2080;CG2088;CG30492;CG30492-RC;CG30492-RE;CT6764;Dmel\CG43340	6.3334	6.5049	6.2760	6.5594	6.2620	6.2620	6.2848	6.5572
A1Z9R1;Q5BI76	Achilles, isoform A;LP19379p	Achl	6.5100	6.2328	6.0911	5.7117	6.1028	6.1583	7.0616	7.1698
A0A0B4LFB3;Q7JVI3	Eukaryotic translation initiation factor 3 subunit M;Eukaryotic translation initiation factor 3 subunit M	eIF3m	6.7003	6.4000	6.4909	6.4859	6.2507	6.3112	6.0846	6.3089
E1JHX5;Q7K0L4	Uncharacterized protein, isoform B;WD repeat-containing protein 26 homolog	CG7611;Dmel\CG7611	6.0972	6.4721	6.4988	6.4824	6.3443	6.4237	6.4096	6.2875
A0A0B4KHZ0;A0A0B4KI43;A8JRE3;Q6AWL3;Q95TK6;Q9N9Z6;Q9VB55	Without children, isoform E;Without children, isoform D;Without children, isoform B;RE05635p;LD44304p;WOC protein;Without children, isoform A	woc;woc-RB	6.3442	6.3891	6.4309	6.3783	6.3262	6.4012	6.4485	6.2925
A1A6S8;A8DYS6;D5AEN3	IP17018p (Fragment);IP17118p;MIP21817p	CG3625;CG3625-RB;Dmel\CG3625	6.2255	6.4313	6.4064	6.4016	6.4082	6.4329	6.4008	6.2992
A1Z871	CAP, isoform B	CAP	6.4697	6.4628	5.4041	6.5926	6.5793	6.5409	6.4519	6.4950
M9PBN7;P48603	F-actin-capping protein subunit beta;F-actin-capping protein subunit beta	cpb	6.3175	6.4222	6.4292	6.5061	6.4176	6.4966	6.2879	6.1184
Q9Y164	BcDNA.GH02439	BcDNA.GH02439;BcDNA:GH02439;CG2082-RB;Dmel\CG2082	6.7483	6.3086	6.4229	6.3122	5.9163	6.0746	6.5038	6.7057
H9XVM5;Q9V4B6	Uncharacterized protein, isoform B;Uncharacterized protein, isoform A	CG11572;CG11578;CG31998-RA	6.2919	6.2234	6.3729	6.2895	6.5113	6.5344	6.3364	6.4276
Q9VL10	AT10584p	CG31873;Mulk	6.4622	6.3602	6.2669	6.3203	6.4225	6.4672	6.4062	6.2811
Q9I7U2	GH23190p	Dmel\CG1275	6.0952	6.3700	5.2321	6.8734	6.9105	6.9100	6.3214	6.2680
E1JJB8;Q9W4Y9	Protostome-specific GEF, isoform C;Protostome-specific GEF, isoform A	PsGEF	6.3918	6.4463	5.7816	6.3918	6.4432	6.5284	6.4961	6.5008
Q9W303;X2JEB6	Chitinase-like protein Idgf4;Imaginal disc growth factor 4, isoform C	;Idgf4	6.5929	6.2659	6.4070	6.2488	6.2605	6.2463	6.4498	6.5085
A0A0B4KH70;A0A0B4KHB5;A0A0B4LIU0;A0A0H4Y1N6;A0A126GV08;A8JPX0;E1JIZ9;E1JJ00;Q1ECA2;Q9VAX3	Trivet, isoform F;Trivet, isoform E;Trivet, isoform J;FI24702p1;Uncharacterized protein, isoform G;Uncharacterized protein, isoform F;Trivet, isoform I;Uncharacterized protein, isoform D;IP09238p (Fragment);RE10833p	;CG12425;CG12852;CG34354-RE;trv	6.4247	6.3173	6.3037	6.3717	6.3293	6.4119	6.4863	6.3247
A0A0C4DHB8;Q0KHZ4;Q8IMK1	WD repeat-containing protein 44;WD repeat-containing protein 44;WD repeat-containing protein 44	CG31035;CG34133;CG7814;Dmel\CG34133	6.4353	6.3453	6.3017	6.2483	6.3639	6.3985	6.4844	6.3858
Q9VNC7	GH09711p	NKCC	6.1212	6.7185	5.6093	6.5980	6.7042	6.7197	6.2697	6.2183
Q961B9	LD24073p	LD24073p	6.4635	6.2843	6.3747	6.3151	6.1947	6.1867	6.5311	6.6086
Q9VZG2	Cuticular protein 64Aa	Cpr64Aa	6.7495	6.2758	6.1628	6.1019	6.2383	6.1227	6.5225	6.7817
Q6NN63;Q9VS41	RH64806p;Unc-13-4A, isoform B	unc-13-4A	6.2944	6.2943	6.4636	6.4063	6.3488	6.4025	6.3735	6.3617
A0A6H2EFI6;M9NEQ7;M9NFQ6;M9NFQ8;M9NGI0;Q9NII1;Q9NII1-2;Q9NII1-3;Q9NII1-4;Q9NII1-5;Q9NII1-6;Q9NII1-7;X2JHZ2	Adenosine deaminase acting on RNA, isoform Q;Adenosine deaminase acting on RNA, isoform E;Adenosine deaminase acting on RNA, isoform I;Adenosine deaminase acting on RNA, isoform H;Adenosine deaminase acting on RNA, isoform F;Double-stranded RNA-specific editase Adar;Double-stranded RNA-specific editase Adar, Isoform A;Double-stranded RNA-specific editase Adar, Isoform B;Double-stranded RNA-specific editase Adar, Isoform D;Double-stranded RNA-specific editase Adar, Isoform F;Double-stranded RNA-specific editase Adar, Isoform G;Double-stranded RNA-specific editase Adar, Isoform E;Adenosine deaminase acting on RNA, isoform N	Adar;Adar-RB;Adar-RC	6.2367	6.4127	6.4053	6.4756	6.3585	6.3657	6.2928	6.3960
A0A0B4LGX5;M9PN51;M9PN90;Q9VHW1	Muscarinic acetylcholine Receptor, B-type, isoform B;Muscarinic acetylcholine receptor type b long variant;Muscarinic acetylcholine receptor type b short variant;Muscarinic acetylcholine Receptor, B-type, isoform A	CG7918;mAChR-B	6.6369	6.2668	6.2149	6.2615	6.2680	6.3330	6.3933	6.5622
E1JJF4;Q9U969;Q9U969-3	Neuropathy target esterase sws;Neuropathy target esterase sws;Neuropathy target esterase sws, Isoform C	sws	6.4057	6.3398	6.3513	6.2112	6.3674	6.3658	6.3390	6.5511
A8DYJ0;A8DYJ1;Q8SYD9;Q8T389	Endophilin B, isoform D;Endophilin B, isoform C;Endophilin-A;Endophilin-A	EndoB	6.6659	6.2514	6.3727	6.2173	6.3579	6.3438	6.3035	6.4122
A8MZR4;Q9VVC3	Cuticular protein 73D, isoform C;Cuticular protein 73D, isoform B	Cpr73D	6.6315	6.2530	6.4053	6.1916	6.2844	6.2135	6.4195	6.5212
Q27241	Ecdysone-induced gene 71Ed	Eig71Ed	6.7404	6.3379	6.8113	6.4935	5.7751	5.8911	6.3190	6.5471
A0A1B2AJF9;Q9VXE0	Small nuclear ribonucleoprotein G (Fragment);Probable small nuclear ribonucleoprotein G	;SNRPG	6.4675	6.2495	6.2709	6.2810	6.4157	6.3730	6.4190	6.4277
B5RJQ1;Q8SYC6;Q9VE85	FI09332p (Fragment);RE68083p;Nucleoporin 43kD	CG7671-RA;Nup43	6.5074	6.2505	6.4261	6.2426	6.3137	6.3421	6.3585	6.4589
Q9W3R7	Autophagy protein 5	Atg5	6.2478	6.1228	6.3977	6.3039	6.4645	6.4567	6.4314	6.4723
Q9VJ94;X2JA84	Dipeptidase;Dipeptidase	CG31746;CG31786;CG7198	6.4650	6.3522	5.4181	6.3885	6.5234	6.4967	6.6238	6.6272
Q9NB71;X2JF19	E3 ubiquitin-protein ligase highwire;RCR-type E3 ubiquitin transferase	hiw	6.2219	6.1503	6.1489	6.3701	6.4952	6.4786	6.5313	6.4923
A0A0B4KHD2;B7Z0R2;Q9VAS8	Sponge, isoform F;Sponge, isoform D;Sponge, isoform E	spg	6.4851	6.3251	6.3421	6.3364	6.2074	6.2334	6.4018	6.5565
Q8SX06	GEO08318p1	nkt	6.4015	6.3649	6.3887	6.3570	6.3462	6.3965	6.4017	6.2277
M9NE73;Q9VT65	Calpain-B, isoform B;Calpain-B	CalpB	6.4057	6.2637	6.4481	6.2957	6.2750	6.3261	6.3807	6.4844
Q7JWM4	RE32413p	Dmel\CG13217	6.4258	6.3664	6.3976	6.3791	6.3546	6.5294	6.3372	6.0726
Q9VMW8	Mannose-P-dolichol utilization defect 1 protein homolog	CG3792	6.4807	6.3610	6.4505	6.3498	6.3086	6.3455	6.2160	6.3408
Q9VR53	LD15927p	wap	5.9474	6.4193	6.4326	6.5078	6.4106	6.3876	6.3544	6.3839
G3LFG9;G3LFI2;Q0E9G4;Q961L4	CG1600-PA;CG1600-PA;CG1600-PA;Death resistor Adh domain containing target, isoform C	CG1600;Drat	6.4269	6.2432	6.3852	6.3510	6.3162	6.3219	6.3650	6.4313
Q9VKD3	Cysteine desulfurase, mitochondrial	Nfs1	6.4667	6.2487	5.4989	6.5042	6.4569	6.4834	6.7199	6.4606
Q8SYS5;Q9W3Q0	RE37651p;FI07418p	CG12156;Rab39	6.4120	6.3829	6.3413	6.3224	6.2301	6.2466	6.3968	6.5063
Q9VL78;X2J5E8	FK506-binding protein 59;Peptidylprolyl isomerase	Fkbp59	6.3127	6.3208	6.3631	6.4304	6.4068	6.3997	6.2177	6.3855
D5AEP6;P22465;P22465-2	RT07313p;Annexin B10;Annexin B10, Isoform A	AnnX-RA;AnxB10	6.5395	6.2472	6.3294	6.2720	6.3850	6.4005	6.3939	6.2615
Q9VC48	Methionine aminopeptidase	MAP1A	6.7287	6.3976	6.3935	6.3912	6.1956	6.2295	6.2025	6.2899
C0PTV0;C9QPA1;M9NFK6	MIP01804p;MIP10969p;Uncharacterized protein, isoform A	Dmel\CG43049	6.3667	6.4080	6.3445	6.3746	6.2521	6.2974	6.3715	6.4096
Q9VBV9	MFS domain-containing protein	Dmel\CG31103	6.0691	6.4943	6.4616	6.4717	6.4936	6.4945	6.2019	6.1325
A0APE4;Q7JXC4	CG6459 protein;CG6459 protein	CG6459;P32	6.5384	6.1476	6.3264	6.2275	6.3754	6.3816	6.3861	6.4322
Q9VG33	Sulfurtransferase	Dmel\CG12279	6.6827	6.4143	6.1381	6.2178	6.3195	6.2637	6.3907	6.3856
B5RIJ9;Q8MT23;Q9VJ19	60S ribosomal protein L30 (Fragment);60S ribosomal protein L30;60S ribosomal protein L30	RpL30	6.0916	6.4638	6.4808	6.4359	6.3572	6.3883	6.2982	6.2947
Q7JYV2	Synaptogyrin	Syngr	6.2392	6.1924	6.4406	6.4158	6.4303	6.4427	6.2654	6.3785
Q7K0W4	LD27203p	Vajk4	6.5493	6.1164	6.2253	5.9871	6.1787	6.1002	6.7364	6.9031
E0WN35;O18394;Q9W3G6	Nicotinic acetylcholine receptor;Nicotinic acetylcholine receptor alpha 3 subunit;Nicotinic acetylcholine receptor alpha3, isoform B	nAChRalpha3;nicra3	6.0527	6.3697	6.2038	6.3620	6.5271	6.5613	6.2462	6.4703
B7Z129;B7Z130;B7Z131;B7Z132;M9PGJ9;M9PJ95;O77086;O77086-2;O77086-3;X2JIR4	C3G guanyl-nucleotide exchange factor, isoform E;C3G guanyl-nucleotide exchange factor, isoform F;C3G guanyl-nucleotide exchange factor, isoform G;C3G guanyl-nucleotide exchange factor, isoform D;C3G guanyl-nucleotide exchange factor, isoform K;C3G guanyl-nucleotide exchange factor, isoform I;Guanine nucleotide-releasing factor 2;Guanine nucleotide-releasing factor 2, Isoform B;Guanine nucleotide-releasing factor 2, Isoform C;C3G guanyl-nucleotide exchange factor, isoform L	C3G	6.3666	6.3467	6.4084	6.3261	6.2685	6.3297	6.3145	6.4289
D3DML3;M9NEC0;M9PF42;Q86M30;Q9VLT9	Connector of kinase to AP-1, isoform E;Connector of kinase to AP-1, isoform F;Connector of kinase to AP-1, isoform G;WD-40 family member protein;Connector of kinase to AP-1, isoform A	Cka	6.4506	6.2580	6.2731	6.2568	6.4104	6.3777	6.3846	6.3704
Q9V4U9	Probable cytochrome P450 6a13	Cyp6a13	6.3171	6.2989	6.3488	6.2782	6.3180	6.3198	6.4537	6.4436
A1A6X2	IP16893p	CG34242-RA	6.3282	6.2691	6.3931	6.3383	6.2971	6.3892	6.3071	6.4533
M9PDV6;M9PE32	Fife, isoform B;Fife, isoform D	CG12187-RA;Fife	6.3730	6.1734	6.3895	6.2707	6.3527	6.3773	6.3063	6.5216
Q7K483	SD08549p	Dmel\CG7943	6.4120	6.3170	6.3450	6.1163	6.1446	6.1645	6.2941	6.9696
Q9VQM2	NADH dehydrogenase [ubiquinone] 1 subunit C2	ND-B14.5B	6.2384	5.8898	5.7453	6.3939	6.9481	6.9084	6.2446	6.3902
H1UUP7;P06754-1;P06754-3;P49455;P49455-2	FI17820p1;Tropomyosin-1, isoforms 9A/A/B, Isoform D;Tropomyosin-1, isoforms 9A/A/B, Isoform 9A;Tropomyosin-1, isoforms 33/34;Tropomyosin-1, isoforms 33/34, Isoform 34	CG4898-RF;Tm1;Tm1-RF	6.7088	6.4533	6.2503	6.3689	6.1450	6.1503	6.3451	6.3281
Q9VN50	Eukaryotic translation initiation factor 3 subunit F-1	eIF3f1	6.4677	6.3660	6.2999	6.3516	6.3639	6.3504	6.2987	6.2516
H5V8B2;Q961V1;Q9W464	FI19410p1 (Fragment);GH05723p;Glycosylphosphatidylinositol anchor attachment 1	CG3033-RA;GAA1	6.3562	6.4733	6.3715	6.4831	6.3681	6.3772	6.1981	6.0967
Q9VRN1	Transmembrane 9 superfamily member	TM9SF3	6.3489	6.3967	6.3471	6.3647	6.2852	6.3015	6.3414	6.3345
A4V4S5;M9PF72;Q9Y1I2	Carnation, isoform B;Carnation, isoform C;Vacuolar protein sorting-associated protein 33A	car	6.3550	6.3282	6.3215	6.3193	6.2613	6.3689	6.4513	6.3128
Q9V3Y2	Anamorsin homolog	CIAPIN1	6.9771	6.3585	6.5118	6.4088	6.1810	6.1666	6.0357	6.0774
M9PFB5;Q94899	COP9 signalosome complex subunit 2;COP9 signalosome complex subunit 2	alien	6.3638	6.3517	6.2092	6.2762	6.2781	6.2691	6.4799	6.4883
Q7JXB5	Phosphoenolpyruvate carboxykinase (GTP)	Pepck2	6.4600	6.2532	6.2411	6.3788	6.3078	6.3288	6.2668	6.4761
Q9VG64	RE35942p	Dmel\CG18549	5.8652	6.4143	6.4136	6.4941	6.4660	6.4931	6.3094	6.2490
M9NDE3;M9NDE3-2	Protein bark beetle;Protein bark beetle, Isoform A	bark	6.4635	6.3300	6.3559	6.1825	6.3005	6.3326	6.3425	6.3944
A0A0B4LI86;P08266	DNA-directed RNA polymerase subunit beta;DNA-directed RNA polymerase II subunit RPB2	RpII140	6.2499	6.3769	6.2850	6.3019	6.2621	6.3030	6.4114	6.5098
Q9VX14;X2JL00	RH64870p;Ucp4A, isoform C	Ucp4A	6.0717	6.4071	6.3875	6.4527	6.2886	6.3624	6.4352	6.2898
Q9VYW4	LD04461p	CG1703;Dmel\CG1703	6.4269	6.3012	6.3863	6.4184	6.1054	6.1679	6.3575	6.5282
Q7K0B6	Glutathione S transferase T1	GstT1	6.4495	6.2575	6.3026	6.3065	6.2794	6.2958	6.4260	6.3690
A0A0B4KHQ8;A0A0B4KI45;A0A0B4LHS3;A0A0B4LHV0;A0A0B4LIS6;A0A0B4LIT4;A0A126GV16;A0A6H2EDU2;Q9VB13;Q9VB15	Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein	tau	6.5308	6.2786	6.3483	6.2298	6.2945	6.1946	6.4205	6.3786
F6J144;F6J147;Q9VXG9	CG4239 (Fragment);CG4239 (Fragment);GH25683p	CG4239;Dmel\CG4239	6.3391	6.3854	6.2488	6.2969	6.2566	6.3278	6.5018	6.3187
Q4V5H9;Q9VZG0	IP07124p (Fragment);Cuticular protein 64Ac	CG15008;Cpr64Ac	6.6206	6.2703	6.2459	6.0196	6.2343	6.1581	6.5317	6.5910
B5RJE3;Q7KY04	FI09101p (Fragment);Rab4 protein	Rab4;Rab4-RB	6.2860	6.2697	6.4409	6.4169	6.3140	6.3522	6.3600	6.2289
Q8IRG6-2	FACT complex subunit spt16, Isoform A	dre4	6.3915	6.3748	6.3771	6.3082	6.1935	6.1926	6.3794	6.4442
Q0E8Q7	Engulfment ABC transporter in the ovary, isoform B	Eato	6.6166	6.5327	6.5225	6.4955	5.9374	6.0481	6.2362	6.2703
A0A0B4KI00;Q9VCA2;R9QRD4	Organic cation transporter, isoform B;Organic cation transporter protein;Organic cation transporter	Orct;ORCT;Orct2;ORCT2	6.0259	6.4883	6.7578	6.6159	6.3352	6.3571	6.1299	5.9492
P06754-2	Tropomyosin-1, isoforms 9A/A/B, Isoform A	Tm1;Tm1-RA;TPM2	6.5957	6.2612	5.6231	6.5085	6.4668	6.4897	6.3859	6.3215
Q9VUL8	Peroxisomal assembly protein PEX3	Pex3	6.2066	6.3637	6.3304	6.4349	6.2361	6.3283	6.2319	6.5125
M9MRI2;M9PB77;M9PCL7;M9PFA5;Q0E8S4;Q24322	Semaphorin 1a, isoform F;Semaphorin 1a, isoform I;Semaphorin 1a, isoform G;Semaphorin 1a, isoform H;Semaphorin 1a, isoform D;Semaphorin-1A	Sema-1a-RA;Sema1a	6.5250	6.2102	6.2493	6.1573	6.2975	6.3686	6.2891	6.5470
O76331;Q86PD5;Q9VRV8	Transportin;RE59670p;FI21453p1	Tnpo	6.4191	6.3060	6.3392	6.3474	6.3725	6.4442	6.0994	6.3160
Q9W366	RE59932p	Dmel\CG12121	6.2188	6.4098	6.3370	6.3646	6.4261	6.4292	6.2249	6.2333
Q9VG74	Sialic acid synthase	NANS	6.8981	6.4166	6.3914	6.4446	6.0766	6.1528	6.0155	6.2388
A0A0B4KHM2;Q9XZ58	COP9 signalosome subunit 5, isoform B;COP9 signalosome complex subunit 5	CSN5	6.3931	6.1587	6.4249	6.2285	6.3856	6.3788	6.2821	6.3787
Q5U0Z2;Q9VRP2	LD30448p;Uncharacterized protein, isoform A	BEST:CK00496;CG10576	6.5807	6.5571	6.6948	6.6458	5.7290	5.9418	6.1184	6.3599
F3YDB2;P41375	LD35750p;Eukaryotic translation initiation factor 2 subunit 2	eIF-2beta-RA;eIF2beta	6.2798	6.2989	6.1858	6.2518	6.4081	6.4114	6.2887	6.5013
E1JI64;E1JI66;M9PBV5;M9PEG9;M9PEH2;M9PEQ0;M9PEX9;M9PHR0;Q9GQF1;Q9GQF1-2	Sunday driver, isoform D;Sunday driver, isoform C;Sunday driver, isoform I;Sunday driver, isoform E;Sunday driver, isoform J;Sunday driver, isoform G;Sunday driver, isoform F;Sunday driver, isoform H;JNK-interacting protein 3;JNK-interacting protein 3, Isoform B	syd	6.1357	6.2726	6.3274	6.2855	6.3329	6.3597	6.4215	6.4884
Q9V677	Proteasome-associated protein ECM29 homolog	CG8858	6.1932	6.3986	6.3867	6.3776	6.2587	6.3847	6.3102	6.3101
A0A0B4KFD1;A1Z7C4	LDL receptor protein 1, isoform F;LDL receptor protein 1, isoform G	LRP1	6.4609	6.3288	6.2559	6.2385	6.3284	6.3796	6.3631	6.2635
A1Z934	SD19268p	Dmel\CG8778	6.5056	6.3054	5.6765	6.5640	6.3115	6.3170	6.5432	6.3852
Q9VKJ6;Q9Y139	Cation-transporting ATPase;Cation-transporting ATPase	BcDNA.GH06032;BcDNA:GH06032;Dmel\CG6230	6.4638	6.2843	6.3586	6.2982	6.2334	6.3144	6.3512	6.2874
Q86NX6;Q9W299	Sugar phosphate phosphatase (Fragment);Sugar phosphate phosphatase	CG11474;Dmel\CG11474	6.6847	6.2578	6.9288	6.9551	5.9542	6.1220	5.7700	5.9173
Q9V3H2	26S proteasome non-ATPase regulatory subunit 14	Rpn11	6.4072	6.2534	6.3741	6.2487	6.2404	6.2841	6.2877	6.4885
Q9W278	Mediator of RNA polymerase II transcription subunit 16	MED16	6.0407	6.4132	6.3985	6.3977	6.3611	6.4061	6.2052	6.3558
Q7KVD1;Q7KY09;Q9W0L0	Trio, isoform A;Trio;Guanine-nucleotide-exchange-factor TRIO	trio;trio-RA;trio-RE	6.3551	6.2209	6.3370	6.3718	6.2392	6.2681	6.4145	6.3598
Q9VM49	Caper, isoform A	Caper	6.4720	6.2972	6.5125	6.3996	6.2135	6.2749	6.1567	6.2356
Q9VTB3	Guanylate kinase	Dmel\CG11811	6.3241	6.2383	6.2878	6.1927	6.2481	6.2356	6.4569	6.5750
A1Z936;Q8SZB0	Solute carrier family 30 member 9;RE08812p	ZnT49B	6.0951	6.3342	6.4486	6.3602	6.3476	6.3683	6.2251	6.3779
Q9Y114	BcDNA.GH10229	anon-WO0172774.24	6.7792	6.2534	6.0548	6.2350	6.3078	6.2942	6.2584	6.3717
Q7KV34	CHK domain-containing protein	CG1561;pkm	6.5008	6.2632	6.2306	6.3220	6.2014	6.1973	6.3902	6.4427
Q961R9	GH09241p	CT19169	6.0395	6.1232	6.0783	6.3840	6.6526	6.6942	6.3511	6.2233
C1C592;Q8IQW2;Q9VWD1	GH28726p (Fragment);Cytochrome c oxidase subunit;Cytochrome c oxidase subunit	CG14235-RA;COX6B	6.4841	6.2570	6.3413	6.1853	6.1760	6.2475	6.4865	6.3524
A0A0B4KFZ2;Q6AWD5;Q9VHC4	Uncharacterized protein, isoform G;AT02057p;Uncharacterized protein, isoform A	CG31123;CG8165;Dmel\CG8176;FCHo2	6.1469	6.1063	6.2117	6.3532	6.3936	6.4623	6.5397	6.3162
P13496	Dynactin subunit 1	DCTN1-p150	6.4671	6.2119	6.2212	6.2810	6.3316	6.2987	6.4606	6.2421
E4NKJ3;P36188;P36188-10	GH04081p;Troponin I;Troponin I, Isoform 9	wupA;wupA-RA;wupA-RB	6.6595	6.2018	6.2382	6.2186	6.1368	6.2246	6.3481	6.4835
Q9VIF2	GM01519p	Pld3	6.5957	6.3337	6.1559	6.1362	6.2698	6.3145	6.3144	6.3893
A0A0U3SHB6;C9QP21;P08171	Carboxylic ester hydrolase;Carboxylic ester hydrolase;Esterase-6	Est-6	6.3774	6.6899	6.3200	6.4200	6.2079	6.2112	6.3788	5.9038
A4V3G9;A4V3H1;Q02926;Q02926-2;Q59DT6	Ribonuclear protein at 97D, isoform C;Ribonuclear protein at 97D, isoform F;Ribonucleoprotein RB97D;Ribonucleoprotein RB97D, Isoform A;Ribonuclear protein at 97D, isoform D	Rb97D	6.1212	6.2688	6.2860	6.2822	6.3416	6.3693	6.4052	6.4336
Q9VK63	LD25466p	Dmel\CG5776	6.5189	6.1256	6.2204	6.4235	6.3081	6.2925	6.2237	6.3925
M9PC73;M9PCD4;M9PCR7;Q9VM93	Liprin-alpha, isoform C;Liprin-alpha, isoform E;Liprin-alpha, isoform D;LD33094p	Liprin-alpha	6.4704	6.1878	6.2274	6.2874	6.2174	6.2427	6.3643	6.4792
Q7KMP8	26S proteasome non-ATPase regulatory subunit 13	;Rpn9	6.4785	6.2633	6.2331	6.3343	6.3556	6.3082	6.3736	6.1297
Q24186;Q9VFE4;X2JKU5	40S ribosomal protein S5a;40S ribosomal protein S5b;Ribosomal protein S5a, isoform B	RpS5a;RpS5b	6.7084	6.3601	6.3029	6.2534	6.3760	6.3372	6.0012	6.1367
Q9V3C0	ATP-dependent RNA helicase abstrakt	abs	6.2536	6.2381	6.3850	6.2959	6.3156	6.3261	6.2932	6.3625
Q7K326;Q9VHF9	GH27383p;Uncharacterized protein, isoform B	CG8861;Dmel\CG8861	6.2403	6.0394	5.7609	6.0380	6.6335	6.6858	6.3485	6.7214
E1NZE7;Q7KT58	RT10185p (Fragment);GH08155p	CG5888-RA;CT18477	6.5130	6.0506	6.0564	6.0483	6.5057	6.5238	6.3896	6.3788
O61613	Glycylpeptide N-tetradecanoyltransferase	Nmt	6.3823	6.2193	6.4030	6.2983	6.2146	6.2736	6.2651	6.4067
A8JR35;Q7KSE9;Q9VEJ5	Down syndrome cell adhesion molecule 3, isoform C;Down syndrome cell adhesion molecule 3, isoform E;Down syndrome cell adhesion molecule 3, isoform F	Dscam3	6.3910	6.2415	6.1931	6.3437	6.3073	6.3404	6.2735	6.3709
E8NHA8;P22700	Calcium-transporting ATPase;Calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type	Ca-P60A-RC;SERCA	6.1843	6.3753	6.3837	6.3631	6.3791	6.3561	6.3023	6.1148
A0A0B4J3Z9;A0A0B4KGW0;Q8IMX7;Q8IMX7-2	Mitochondrial Rho GTPase;Mitochondrial Rho GTPase;Mitochondrial Rho GTPase;Mitochondrial Rho GTPase, Isoform B	Miro;Miro-RC	6.2656	6.3909	6.3005	6.3468	6.2527	6.2540	6.3617	6.2852
A0A0B4LFA6;Q7K2G1;Q7K2G1-2	Regulatory particle non-ATPase 13, isoform G;Proteasomal ubiquitin receptor ADRM1 homolog;Proteasomal ubiquitin receptor ADRM1 homolog, Isoform 2	Rpn13	6.4092	6.2195	6.3382	6.2864	6.1579	6.2088	6.2953	6.5400
A0A0B4KHZ1;Q9VCI3;Q9VCI3-3	Lipid storage droplet-1, isoform D;Lipid storage droplets surface-binding protein 1;Lipid storage droplets surface-binding protein 1, Isoform C	Lsd-1;Lsd-1-RA	6.0646	6.3071	6.3741	6.4266	6.1449	6.3197	6.3292	6.4829
A1Z9E2;A8WHL0;E1JH59;H1UUG6	Protein lin-54 homolog;RE32583p;Myb-interacting protein 120, isoform B;FI18123p1	CG6061;mip120;mip120-RA	6.1649	6.1513	5.9751	6.3446	6.4285	6.4853	6.4737	6.4206
A0A0B4KGP4;Q9VCL1	Beaten path IV, isoform B;Beaten path IV, isoform A	beat-IV	6.4522	6.0636	6.0948	5.9640	6.3941	6.3986	6.5037	6.5678
M9PCV2;Q9VVE5;Q9VVE5-2	RNA-binding protein 6, isoform G;RNA-binding protein Musashi homolog Rbp6;RNA-binding protein Musashi homolog Rbp6, Isoform B	Rbp6	6.4730	5.9224	6.3190	6.1786	6.2238	6.1997	6.4524	6.6691
Q9VRJ4	SD02021p	Dmel\CG10672	6.3146	6.2389	6.3867	6.3400	6.3509	6.3670	6.1845	6.2504
Q7K0W1	LD27406p	Dmel\CG8531	6.3192	6.4225	6.2525	6.3200	6.2609	6.2986	6.3667	6.1893
P32234	GTP-binding protein 128up	128up	6.2453	6.2774	6.3766	6.3405	6.2453	6.3309	6.3435	6.2665
C3KGL9;Q0KHQ6;Q9VWH7;X2JED9	6-phosphofructo-2-kinase;6-phosphofructo-2-kinase;6-phosphofructo-2-kinase;6-phosphofructo-2-kinase	Pfrx;Pfrx-RA	6.1280	6.3718	6.3735	6.3624	6.2297	6.3510	6.2840	6.3133
Q7JYH3	Complex I-B14.7	ND-B14.7	6.2461	6.3027	6.3876	6.2814	6.3153	6.2875	6.2363	6.3564
C6SUT3;H1UUI8;Q95RJ9	GM02335p;FI17838p1;F-box-like/WD repeat-containing protein ebi	ebi;ebi-RA	6.1871	6.2709	6.3040	6.2928	6.2760	6.3396	6.2979	6.4434
Q9VXM4	LD12946p	MSBP	6.6567	6.1689	6.1276	6.1738	6.3089	6.2667	6.3891	6.3161
Q9VF86	GlcNAc kinase	Dmel\CG6218	6.2707	6.2448	6.3695	6.4416	6.3627	6.2962	6.1987	6.2198
A0A140SRF8;Q9VBU6	Uncharacterized protein, isoform C;Protein RER1	Dmel\CG11857	6.1662	6.3688	6.4739	6.2965	6.3067	6.3430	6.3293	6.1142
Q9VPX2	Major facilitator superfamily transporter 3	MFS3	6.2115	6.4118	6.3471	6.3428	6.3580	6.4007	6.0087	6.3166
M9PFM5;M9PFS6;P25439;P25439-2	Brahma, isoform F;Brahma, isoform E;ATP-dependent helicase brm;ATP-dependent helicase brm, Isoform C	brm	6.1270	6.4185	6.5808	6.5122	6.2861	6.3167	6.1047	6.0435
