Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0005386	lcl|NT_033778.4_cds_NP_610674.5_13053	lcl|NW_020825289.1_cds_XP_002017748.2_7735	lcl|NC_046680.1_cds_XP_002138761.2_10209	lcl|NC_045950.1_cds_XP_002033380.2_5600	lcl|NC_052521.2_cds_XP_016027020.2_6284	lcl|NC_048531.1_cds_XP_034650019.1_6693
OG0005387	lcl|NT_033778.4_cds_NP_523693.1_13056	lcl|NW_020825289.1_cds_XP_002017745.1_7738	lcl|NC_046680.1_cds_XP_001361566.2_10210	lcl|NC_045950.1_cds_XP_032571742.1_5603	lcl|NC_052521.2_cds_XP_002081033.1_6287	lcl|NC_048531.1_cds_XP_034650181.1_6692
OG0005388	lcl|NT_033778.4_cds_NP_525112.1_13058	lcl|NW_020825289.1_cds_XP_002017743.2_7740	lcl|NC_046680.1_cds_XP_001361564.1_10212	lcl|NC_045950.1_cds_XP_032573063.1_5605	lcl|NC_052521.2_cds_XP_002081034.2_6289	lcl|NC_048531.1_cds_XP_034650356.1_6690
OG0005389	lcl|NT_033778.4_cds_NP_610675.1_13065	lcl|NW_020825289.1_cds_XP_002017740.1_7743	lcl|NC_046680.1_cds_XP_001361567.2_10215	lcl|NC_045950.1_cds_XP_002033388.1_5607	lcl|NC_052521.2_cds_XP_002076290.1_6293	lcl|NC_048531.1_cds_XP_034650358.1_6687
OG0005390	lcl|NT_033778.4_cds_NP_523695.1_13066	lcl|NW_020825289.1_cds_XP_002017739.1_7744	lcl|NC_046680.1_cds_XP_001361561.2_10216	lcl|NC_045950.1_cds_XP_032573064.1_5608	lcl|NC_052521.2_cds_XP_002076291.2_6294	lcl|NC_048531.1_cds_XP_034650801.1_6686
OG0005391	lcl|NT_033778.4_cds_NP_610676.2_13067	lcl|NW_020825289.1_cds_XP_002017738.1_7745	lcl|NC_046680.1_cds_XP_001361568.1_10217	lcl|NC_045950.1_cds_XP_002033389.1_5609	lcl|NC_052521.2_cds_XP_016027022.1_6295	lcl|NC_048531.1_cds_XP_034652728.1_6685
OG0005392	lcl|NT_033778.4_cds_NP_610677.1_13068	lcl|NW_020825289.1_cds_XP_026841205.1_6279	lcl|NC_046680.1_cds_XP_001361494.1_10036	lcl|NC_045950.1_cds_XP_002033390.2_5610	lcl|NC_052521.2_cds_XP_002076293.1_6296	lcl|NC_048531.1_cds_XP_034652215.1_7873
OG0005393	lcl|NT_033778.4_cds_NP_524779.1_13069	lcl|NW_020825289.1_cds_XP_002016630.1_6280	lcl|NC_046680.1_cds_XP_001361493.3_10035	lcl|NC_045950.1_cds_XP_032573065.1_5611	lcl|NC_052521.2_cds_XP_002076294.1_6297	lcl|NC_048531.1_cds_XP_034652216.1_7872
OG0005394	lcl|NT_033778.4_cds_NP_610679.1_13073	lcl|NW_020825289.1_cds_XP_002016634.1_6285	lcl|NC_046680.1_cds_XP_001361492.2_10030	lcl|NC_045950.1_cds_XP_002033394.1_5615	lcl|NC_052521.2_cds_XP_002081037.1_6301	lcl|NC_048531.1_cds_XP_034652217.1_7865
OG0005395	lcl|NT_033778.4_cds_NP_610680.2_13075	lcl|NW_020825289.1_cds_XP_026842166.1_6286	lcl|NC_046680.1_cds_XP_004444373.3_10029	lcl|NC_045950.1_cds_XP_032571101.1_5616	lcl|NC_052521.2_cds_XP_002081038.2_6302	lcl|NC_048531.1_cds_XP_034651006.1_7864
OG0005396	lcl|NT_033778.4_cds_NP_725044.1_13077	lcl|NW_020825289.1_cds_XP_002016636.1_6287	lcl|NC_046680.1_cds_XP_001361490.2_10027	lcl|NC_045950.1_cds_XP_032571103.1_5619	lcl|NC_052521.2_cds_XP_016027025.1_6304	lcl|NC_048531.1_cds_XP_034651023.1_7862
OG0005397	lcl|NT_033778.4_cds_NP_001033939.2_13079	lcl|NW_020825289.1_cds_XP_026841488.1_6289	lcl|NC_046680.1_cds_XP_033233548.1_10026	lcl|NC_045950.1_cds_XP_002033398.2_5620	lcl|NC_052521.2_cds_XP_039148869.1_6306	lcl|NC_048531.1_cds_XP_034650479.1_7861
OG0005398	lcl|NT_033778.4_cds_NP_610683.1_13083	lcl|NW_020825289.1_cds_XP_026842698.1_6291	lcl|NC_046680.1_cds_XP_002138734.3_10022	lcl|NC_045950.1_cds_XP_002033399.1_5621	lcl|NC_052521.2_cds_XP_016027028.1_6308	lcl|NC_048531.1_cds_XP_034650476.1_7858
OG0005399	lcl|NT_033778.4_cds_NP_725048.1_13085	lcl|NW_020825289.1_cds_XP_002016641.1_6295	lcl|NC_046680.1_cds_XP_001361485.2_10020	lcl|NC_045950.1_cds_XP_002033400.1_5623	lcl|NC_052521.2_cds_XP_016027030.1_6310	lcl|NC_048531.1_cds_XP_034650156.1_7856
OG0005400	lcl|NT_033778.4_cds_NP_725049.3_13086	lcl|NW_020825289.1_cds_XP_002016642.1_6296	lcl|NC_046680.1_cds_XP_002138732.1_10019	lcl|NC_045950.1_cds_XP_032570834.1_5625	lcl|NC_052521.2_cds_XP_016027031.1_6311	lcl|NC_048531.1_cds_XP_034650163.1_7855
OG0005401	lcl|NT_033778.4_cds_NP_001260893.1_13089	lcl|NW_020825289.1_cds_XP_026841884.1_5556	lcl|NC_046680.1_cds_XP_002138347.1_7625	lcl|NC_045950.1_cds_XP_032570831.1_5628	lcl|NC_052521.2_cds_XP_044778366.1_6313	lcl|NC_048531.1_cds_XP_034653007.1_6031
OG0005402	lcl|NT_033778.4_cds_NP_001246266.1_13099	lcl|NW_020825289.1_cds_XP_026841351.1_5557	lcl|NC_046680.1_cds_XP_001360548.2_7627	lcl|NC_045950.1_cds_XP_032570873.1_5633	lcl|NC_052521.2_cds_XP_044778316.1_6318	lcl|NC_048531.1_cds_XP_034653004.1_6030
OG0005403	lcl|NT_033778.4_cds_NP_001137646.1_13102	lcl|NW_020825289.1_cds_XP_026841353.1_5558	lcl|NC_046680.1_cds_XP_033233305.1_7629	lcl|NC_045950.1_cds_XP_032570874.1_5635	lcl|NC_052521.2_cds_XP_016027035.1_6320	lcl|NC_048531.1_cds_XP_034653013.1_6028
OG0005404	lcl|NT_033778.4_cds_NP_001260897.1_13103	lcl|NW_020825289.1_cds_XP_026842657.1_5561	lcl|NC_046680.1_cds_XP_001360549.4_7630	lcl|NC_045950.1_cds_XP_002033408.1_5636	lcl|NC_052521.2_cds_XP_002081050.3_6322	lcl|NC_048531.1_cds_XP_034654287.1_6024
OG0005405	lcl|NT_033778.4_cds_NP_523699.3_13108	lcl|NW_020825289.1_cds_XP_002016099.1_5563	lcl|NC_046680.1_cds_XP_001360550.3_7638	lcl|NC_045950.1_cds_XP_032571613.1_5637	lcl|NC_052521.2_cds_XP_016027038.1_6323	lcl|NC_048531.1_cds_XP_034654288.1_6023
OG0005406	lcl|NT_033778.4_cds_NP_523700.2_13111	lcl|NW_020825289.1_cds_XP_026841671.1_5564	lcl|NC_046680.1_cds_XP_001360552.2_7639	lcl|NC_045950.1_cds_XP_002033411.1_5638	lcl|NC_052521.2_cds_XP_002081053.1_6324	lcl|NC_048531.1_cds_XP_034652695.1_6022
OG0005407	lcl|NT_033778.4_cds_NP_001097270.1_13116	lcl|NW_020825289.1_cds_XP_026842544.1_5565	lcl|NC_046680.1_cds_XP_033234629.1_7646	lcl|NC_045950.1_cds_XP_032572732.1_5642	lcl|NC_052521.2_cds_XP_039147375.1_6328	lcl|NC_048531.1_cds_XP_034651567.1_6020
OG0005408	lcl|NT_033778.4_cds_NP_610687.1_13118	lcl|NW_020825289.1_cds_XP_002016102.2_5566	lcl|NC_046680.1_cds_XP_001360554.3_7653	lcl|NC_045950.1_cds_XP_002033416.1_5645	lcl|NC_052521.2_cds_XP_002081058.2_6332	lcl|NC_048531.1_cds_XP_034651663.1_6018
OG0005409	lcl|NT_033778.4_cds_NP_001369081.1_13119	lcl|NW_020825289.1_cds_XP_026842584.1_5567	lcl|NC_046680.1_cds_XP_015039430.2_7654	lcl|NC_045950.1_cds_XP_032572035.1_5646	lcl|NC_052521.2_cds_XP_016027041.1_6333	lcl|NC_048531.1_cds_XP_034651578.1_6014
OG0005410	lcl|NT_033778.4_cds_NP_001097271.1_13128	lcl|NW_020825289.1_cds_XP_002016105.1_5571	lcl|NC_046680.1_cds_XP_001360556.4_7658	lcl|NC_045950.1_cds_XP_002033418.1_5651	lcl|NC_052521.2_cds_XP_016027043.2_6336	lcl|NC_048531.1_cds_XP_034651666.1_6012
OG0005411	lcl|NT_033778.4_cds_NP_001097274.1_13130	lcl|NW_020825289.1_cds_XP_002016106.1_5572	lcl|NC_046680.1_cds_XP_002138352.2_7660	lcl|NC_045950.1_cds_XP_002033419.1_5652	lcl|NC_052521.2_cds_XP_002081061.1_6338	lcl|NC_048531.1_cds_XP_034651767.1_6009
OG0005412	lcl|NT_033778.4_cds_NP_610691.1_13131	lcl|NW_020825289.1_cds_XP_002016107.1_5573	lcl|NC_046680.1_cds_XP_001360557.1_7661	lcl|NC_045950.1_cds_XP_032572430.1_5653	lcl|NC_052521.2_cds_XP_016027044.1_6339	lcl|NC_048531.1_cds_XP_034651759.1_6003
OG0005413	lcl|NT_033778.4_cds_NP_610695.1_13137	lcl|NW_020825289.1_cds_XP_002026047.1_8007	lcl|NC_046680.1_cds_XP_001361805.3_10828	lcl|NC_045950.1_cds_XP_002033424.1_5662	lcl|NC_052521.2_cds_XP_002081066.1_6343	lcl|NC_048531.1_cds_XP_034654549.1_6324
OG0005414	lcl|NT_033778.4_cds_NP_523702.1_13138	lcl|NW_020825289.1_cds_XP_026842021.1_8004	lcl|NC_046680.1_cds_XP_015040624.1_10825	lcl|NC_045950.1_cds_XP_032572427.1_5660	lcl|NC_052521.2_cds_XP_016027049.1_6344	lcl|NC_048531.1_cds_XP_034654546.1_6325
OG0005415	lcl|NT_033778.4_cds_NP_476975.1_13139	lcl|NW_020825289.1_cds_XP_002026045.1_8010	lcl|NC_046680.1_cds_XP_004444503.1_10831	lcl|NC_045950.1_cds_XP_032572429.1_5664	lcl|NC_052521.2_cds_XP_016027050.1_6347	lcl|NC_048531.1_cds_XP_034654544.1_6328
OG0005416	lcl|NT_033778.4_cds_NP_610696.1_13141	lcl|NW_020825289.1_cds_XP_002026044.1_8011	lcl|NC_046680.1_cds_XP_001361808.3_10832	lcl|NC_045950.1_cds_XP_032571833.1_5665	lcl|NC_052521.2_cds_XP_002081069.3_6348	lcl|NC_048531.1_cds_XP_034654543.1_6329
OG0005417	lcl|NT_033778.4_cds_NP_001097275.1_13144	lcl|NW_020825289.1_cds_XP_026842780.1_8015	lcl|NC_046680.1_cds_XP_001361810.5_10836	lcl|NC_045950.1_cds_XP_002033430.2_5669	lcl|NC_052521.2_cds_XP_039147517.1_6352	lcl|NC_048531.1_cds_XP_034655073.1_6331
OG0005418	lcl|NT_033778.4_cds_NP_610699.1_13145	lcl|NW_020825289.1_cds_XP_002026041.2_8016	lcl|NC_046680.1_cds_XP_001361811.3_10840	lcl|NC_045950.1_cds_XP_002033431.1_5673	lcl|NC_052521.2_cds_XP_002081073.1_6356	lcl|NC_048531.1_cds_XP_034654177.1_6333
OG0005419	lcl|NT_033778.4_cds_NP_610701.2_13149	lcl|NW_020825289.1_cds_XP_026842226.1_8022	lcl|NC_046680.1_cds_XP_033233709.1_10837	lcl|NC_045950.1_cds_XP_032571249.1_5670	lcl|NC_052521.2_cds_XP_016027052.1_6353	lcl|NC_048531.1_cds_XP_034654172.1_6332
OG0005420	lcl|NT_033778.4_cds_NP_001163120.1_13147	lcl|NW_020825289.1_cds_XP_026842231.1_8020	lcl|NC_046680.1_cds_XP_015040630.2_10843	lcl|NC_045950.1_cds_XP_032571252.1_5674	lcl|NC_052521.2_cds_XP_002081074.2_6357	lcl|NC_048531.1_cds_XP_034654178.1_6334
OG0005421	lcl|NT_033778.4_cds_NP_610700.1_13148	lcl|NW_020825289.1_cds_XP_002026039.1_8021	lcl|NC_046680.1_cds_XP_001361812.2_10845	lcl|NC_045950.1_cds_XP_002033433.2_5675	lcl|NC_052521.2_cds_XP_002081076.2_6358	lcl|NC_048531.1_cds_XP_034654616.1_6336
OG0005422	lcl|NT_033778.4_cds_NP_610702.1_13150	lcl|NW_020825289.1_cds_XP_002026036.1_8023	lcl|NC_046680.1_cds_XP_001361814.1_10847	lcl|NC_045950.1_cds_XP_002033435.1_5677	lcl|NC_052521.2_cds_XP_002081078.1_6360	lcl|NC_048531.1_cds_XP_034654176.1_6338
OG0005423	lcl|NT_033778.4_cds_NP_610703.3_13151	lcl|NW_020825289.1_cds_XP_026841981.1_8024	lcl|NC_046680.1_cds_XP_015040631.2_10852	lcl|NC_045950.1_cds_XP_002033436.1_5678	lcl|NC_052521.2_cds_XP_002081079.1_6361	lcl|NC_048531.1_cds_XP_034654166.1_6340
OG0005424	lcl|NT_033778.4_cds_NP_001097276.1_13153	lcl|NW_020825289.1_cds_XP_002026034.1_8029	lcl|NC_046680.1_cds_XP_002138907.2_10853	lcl|NC_045950.1_cds_XP_002033437.1_5681	lcl|NC_052521.2_cds_XP_002081080.1_6364	lcl|NC_048531.1_cds_XP_034654180.1_6342
OG0005425	lcl|NT_033778.4_cds_NP_610705.1_13154	lcl|NW_020825289.1_cds_XP_002026033.1_8030	lcl|NC_046680.1_cds_XP_001361816.2_10854	lcl|NC_045950.1_cds_XP_002033438.1_5682	lcl|NC_052521.2_cds_XP_016027054.1_6365	lcl|NC_048531.1_cds_XP_034654175.1_6343
OG0005426	lcl|NT_033778.4_cds_NP_610706.1_13156	lcl|NW_020825289.1_cds_XP_026841516.1_8032	lcl|NC_046680.1_cds_XP_015040638.2_10856	lcl|NC_045950.1_cds_XP_002033440.1_5684	lcl|NC_052521.2_cds_XP_039147497.1_6367	lcl|NC_048531.1_cds_XP_034654169.1_6344
OG0005427	lcl|NT_033778.4_cds_NP_477067.2_13157	lcl|NW_020825289.1_cds_XP_026842422.1_7909	lcl|NC_046680.1_cds_XP_033235064.1_10686	lcl|NC_045950.1_cds_XP_032570256.1_5685	lcl|NC_052521.2_cds_XP_016027056.2_6368	lcl|NC_048531.1_cds_XP_034651570.1_5986
OG0005428	lcl|NT_033778.4_cds_NP_001097277.1_13159	lcl|NW_020825289.1_cds_XP_026841447.1_8034	lcl|NC_046680.1_cds_XP_002138908.2_10858	lcl|NC_045950.1_cds_XP_032570258.1_5686	lcl|NC_052521.2_cds_XP_016027057.1_6369	lcl|NC_048531.1_cds_XP_034651865.1_6347
OG0005429	lcl|NT_033778.4_cds_NP_610707.2_13160	lcl|NW_020825289.1_cds_XP_026842279.1_8035	lcl|NC_046680.1_cds_XP_001361818.1_10859	lcl|NC_045950.1_cds_XP_032570257.1_5687	lcl|NC_052521.2_cds_XP_002081086.1_6370	lcl|NC_048531.1_cds_XP_034651092.1_6348
OG0005430	lcl|NT_033778.4_cds_NP_001163121.1_13161	lcl|NW_020825289.1_cds_XP_026841448.1_8037	lcl|NC_046680.1_cds_XP_004444505.2_10861	lcl|NC_045950.1_cds_XP_002033444.1_5688	lcl|NC_052521.2_cds_XP_016027058.1_6371	lcl|NC_048531.1_cds_XP_034653096.1_6350
OG0005431	lcl|NT_033778.4_cds_NP_001163123.1_13172	lcl|NW_020825289.1_cds_XP_026842503.1_8043	lcl|NC_046680.1_cds_XP_033235089.1_10869	lcl|NC_045950.1_cds_XP_002033452.2_5700	lcl|NC_052521.2_cds_XP_016027063.1_6378	lcl|NC_048531.1_cds_XP_034653521.1_6359
OG0005432	lcl|NT_033778.4_cds_NP_610712.1_13176	lcl|NW_020825289.1_cds_XP_002026023.1_8044	lcl|NC_046680.1_cds_XP_001361823.1_10870	lcl|NC_045950.1_cds_XP_002033453.1_5701	lcl|NC_052521.2_cds_XP_002081096.1_6379	lcl|NC_048531.1_cds_XP_034653528.1_6361
OG0005433	lcl|NT_033778.4_cds_NP_610713.2_13177	lcl|NW_020825289.1_cds_XP_026842700.1_8045	lcl|NC_046680.1_cds_XP_015040642.2_10871	lcl|NC_045950.1_cds_XP_002033454.1_5702	lcl|NC_052521.2_cds_XP_016027065.1_6380	lcl|NC_048531.1_cds_XP_034653527.1_6362
OG0005434	lcl|NT_033778.4_cds_NP_725091.1_13179	lcl|NW_020825289.1_cds_XP_026842699.1_8048	lcl|NC_046680.1_cds_XP_033234025.1_10875	lcl|NC_045950.1_cds_XP_032571238.1_5704	lcl|NC_052521.2_cds_XP_016027067.1_6382	lcl|NC_048531.1_cds_XP_034650543.1_6364
OG0005435	lcl|NT_033778.4_cds_NP_610715.1_13180	lcl|NW_020825289.1_cds_XP_002026019.1_8049	lcl|NC_046680.1_cds_XP_015040645.1_10876	lcl|NC_045950.1_cds_XP_002033456.2_5706	lcl|NC_052521.2_cds_XP_016027068.1_6383	lcl|NC_048531.1_cds_XP_034650545.1_6365
OG0005436	lcl|NT_033778.4_cds_NP_725094.1_13185	lcl|NW_020825289.1_cds_XP_002027156.1_6513	lcl|NC_046680.1_cds_XP_001361379.2_9736	lcl|NC_045950.1_cds_XP_032571011.1_5707	lcl|NC_052521.2_cds_XP_016027069.1_6386	lcl|NC_048531.1_cds_XP_034654716.1_4281
OG0005437	lcl|NT_033778.4_cds_NP_525111.1_13192	lcl|NW_020825289.1_cds_XP_002027159.1_6510	lcl|NC_046680.1_cds_XP_001361381.2_9738	lcl|NC_045950.1_cds_XP_002033462.1_5714	lcl|NC_052521.2_cds_XP_002081105.1_6392	lcl|NC_048531.1_cds_XP_034654726.1_4283
OG0005438	lcl|NT_033778.4_cds_NP_001097280.2_13193	lcl|NW_020825289.1_cds_XP_026841084.1_6509	lcl|NC_046680.1_cds_XP_002138695.3_9739	lcl|NC_045950.1_cds_XP_002033463.1_5715	lcl|NC_052521.2_cds_XP_016027072.1_6393	lcl|NC_048531.1_cds_XP_034654742.1_4284
OG0005439	lcl|NT_033778.4_cds_NP_523704.1_13194	lcl|NW_020825289.1_cds_XP_002027161.1_6507	lcl|NC_046680.1_cds_XP_001361382.2_9742	lcl|NC_045950.1_cds_XP_002033464.1_5716	lcl|NC_052521.2_cds_XP_002081107.1_6394	lcl|NC_048531.1_cds_XP_034654730.1_4285
OG0005440	lcl|NT_033778.4_cds_NP_610718.1_13196	lcl|NW_020825289.1_cds_XP_002016383.1_5954	lcl|NC_046680.1_cds_XP_001360753.2_8133	lcl|NC_045950.1_cds_XP_002033465.1_5717	lcl|NC_052521.2_cds_XP_002081108.1_6395	lcl|NC_048531.1_cds_XP_034651298.1_4407
OG0005441	lcl|NT_033778.4_cds_NP_523705.2_13198	lcl|NW_020825289.1_cds_XP_002016382.1_5953	lcl|NC_046680.1_cds_XP_001360752.3_8132	lcl|NC_045950.1_cds_XP_002033466.2_5718	lcl|NC_052521.2_cds_XP_039147502.1_6396	lcl|NC_048531.1_cds_XP_034651290.1_4409
OG0005442	lcl|NT_033778.4_cds_NP_612571.1_13200	lcl|NW_020825289.1_cds_XP_002016380.2_5952	lcl|NC_046680.1_cds_XP_001360751.2_8131	lcl|NC_045950.1_cds_XP_002033467.1_5719	lcl|NC_052521.2_cds_XP_002081110.1_6397	lcl|NC_048531.1_cds_XP_034651300.1_4410
OG0005443	lcl|NT_033778.4_cds_NP_001286327.1_13204	lcl|NW_020825289.1_cds_XP_002016379.1_5951	lcl|NC_046680.1_cds_XP_033233884.1_8129	lcl|NC_045950.1_cds_XP_002033468.1_5721	lcl|NC_052521.2_cds_XP_016027074.1_6399	lcl|NC_048531.1_cds_XP_034651302.1_4412
OG0005444	lcl|NT_033778.4_cds_NP_610719.1_13205	lcl|NW_020825289.1_cds_XP_002016378.1_5949	lcl|NC_046680.1_cds_XP_001360749.1_8127	lcl|NC_045950.1_cds_XP_002033469.1_5722	lcl|NC_052521.2_cds_XP_016027075.1_6400	lcl|NC_048531.1_cds_XP_034651151.1_4414
OG0005445	lcl|NT_033778.4_cds_NP_001246272.1_13209	lcl|NW_020825289.1_cds_XP_026841432.1_7610	lcl|NC_046680.1_cds_XP_015039837.2_8605	lcl|NC_045950.1_cds_XP_032572200.1_5724	lcl|NC_052521.2_cds_XP_016027076.1_6402	lcl|NC_048531.1_cds_XP_034655075.1_6468
OG0005446	lcl|NT_033778.4_cds_NP_536733.1_13210	lcl|NW_020825289.1_cds_XP_002017836.1_7611	lcl|NC_046680.1_cds_XP_001360932.1_8604	lcl|NC_045950.1_cds_XP_002033471.2_5723	lcl|NC_052521.2_cds_XP_016027077.1_6403	lcl|NC_048531.1_cds_XP_034650761.1_6469
OG0005447	lcl|NT_033778.4_cds_NP_523706.1_13211	lcl|NW_020825289.1_cds_XP_002017835.1_7612	lcl|NC_046680.1_cds_XP_001360931.2_8603	lcl|NC_045950.1_cds_XP_002033472.1_5725	lcl|NC_052521.2_cds_XP_002081115.1_6404	lcl|NC_048531.1_cds_XP_034650749.1_6470
OG0005448	lcl|NT_033778.4_cds_NP_001260909.1_13212	lcl|NW_020825289.1_cds_XP_002017834.2_7613	lcl|NC_046680.1_cds_XP_001360930.3_8602	lcl|NC_045950.1_cds_XP_032572201.1_5726	lcl|NC_052521.2_cds_XP_002081116.1_6405	lcl|NC_048531.1_cds_XP_034654884.1_4996
OG0005449	lcl|NT_033778.4_cds_NP_610723.2_13218	lcl|NW_020825289.1_cds_XP_002017832.1_7614	lcl|NC_046680.1_cds_XP_001360929.3_8601	lcl|NC_045950.1_cds_XP_002033475.2_5729	lcl|NC_052521.2_cds_XP_016027081.1_6410	lcl|NC_048531.1_cds_XP_034654885.1_4997
OG0005450	lcl|NT_033778.4_cds_NP_610724.1_13220	lcl|NW_020825289.1_cds_XP_026841396.1_7615	lcl|NC_046680.1_cds_XP_001360928.3_8599	lcl|NC_045950.1_cds_XP_032571787.1_5731	lcl|NC_052521.2_cds_XP_016027083.1_6411	lcl|NC_048531.1_cds_XP_034652610.1_4998
OG0005451	lcl|NT_033778.4_cds_NP_610725.1_13221	lcl|NW_020825289.1_cds_XP_002017830.1_7616	lcl|NC_046680.1_cds_XP_001360927.4_8598	lcl|NC_045950.1_cds_XP_002033477.1_5732	lcl|NC_052521.2_cds_XP_002081122.1_6412	lcl|NC_048531.1_cds_XP_034650945.1_4999
OG0005452	lcl|NT_033778.4_cds_NP_610726.1_13222	lcl|NW_020825289.1_cds_XP_002017829.1_7617	lcl|NC_046680.1_cds_XP_001360926.4_8597	lcl|NC_045950.1_cds_XP_002033478.2_5733	lcl|NC_052521.2_cds_XP_039147331.1_6413	lcl|NC_048531.1_cds_XP_034651113.1_5000
OG0005453	lcl|NT_033778.4_cds_NP_610729.1_13226	lcl|NW_020825289.1_cds_XP_026841766.1_7360	lcl|NC_046680.1_cds_XP_001361595.2_10265	lcl|NC_045950.1_cds_XP_002033481.1_5735	lcl|NC_052521.2_cds_XP_016027086.1_6415	lcl|NC_048531.1_cds_XP_034652907.1_5450
OG0005454	lcl|NT_033778.4_cds_NP_610730.1_13227	lcl|NW_020825289.1_cds_XP_002018017.1_7362	lcl|NC_046680.1_cds_XP_001361596.1_10266	lcl|NC_045950.1_cds_XP_002033482.1_5736	lcl|NC_052521.2_cds_XP_016027088.1_6417	lcl|NC_048531.1_cds_XP_034652879.1_5449
OG0005455	lcl|NT_033778.4_cds_NP_610732.1_13229	lcl|NW_020825289.1_cds_XP_002015430.2_4687	lcl|NC_046680.1_cds_XP_033233892.1_6479	lcl|NC_045950.1_cds_XP_002033484.2_5738	lcl|NC_052521.2_cds_XP_016027092.1_6419	lcl|NC_048531.1_cds_XP_034650899.1_4015
OG0005456	lcl|NT_033778.4_cds_NP_610733.1_13230	lcl|NW_020825289.1_cds_XP_026842757.1_4689	lcl|NC_046680.1_cds_XP_033233889.1_6481	lcl|NC_045950.1_cds_XP_032572002.1_5740	lcl|NC_052521.2_cds_XP_016027096.1_6421	lcl|NC_048531.1_cds_XP_034650895.1_4017
OG0005457	lcl|NT_033778.4_cds_NP_610734.1_13233	lcl|NW_020825289.1_cds_XP_002015432.1_4690	lcl|NC_046680.1_cds_XP_001360094.1_6483	lcl|NC_045950.1_cds_XP_002033486.1_5742	lcl|NC_052521.2_cds_XP_002076302.1_6423	lcl|NC_048531.1_cds_XP_034654781.1_4019
OG0005458	lcl|NT_033778.4_cds_NP_610735.1_13235	lcl|NW_020825289.1_cds_XP_002015433.1_4691	lcl|NC_046680.1_cds_XP_001360095.2_6484	lcl|NC_045950.1_cds_XP_002033487.1_5743	lcl|NC_052521.2_cds_XP_016027097.1_6424	lcl|NC_048531.1_cds_XP_034654780.1_4020
OG0005459	lcl|NT_033778.4_cds_NP_001097283.1_13240	lcl|NW_020825289.1_cds_XP_002015434.1_4692	lcl|NC_046680.1_cds_XP_002138130.2_6486	lcl|NC_045950.1_cds_XP_002033489.1_5745	lcl|NC_052521.2_cds_XP_002081132.2_6426	lcl|NC_048534.1_cds_XP_034669002.1_19504
OG0005460	lcl|NT_033778.4_cds_NP_725104.1_13242	lcl|NW_020825289.1_cds_XP_026842781.1_4693	lcl|NC_046680.1_cds_XP_002138131.2_6487	lcl|NC_045950.1_cds_XP_002033490.2_5746	lcl|NC_052521.2_cds_XP_016027098.1_6427	lcl|NC_048531.1_cds_XP_034650525.1_4021
OG0005461	lcl|NT_033778.4_cds_NP_725106.1_13244	lcl|NW_020825289.1_cds_XP_002015436.1_4694	lcl|NC_046680.1_cds_XP_002138132.1_6488	lcl|NC_045950.1_cds_XP_002033491.1_5747	lcl|NC_052521.2_cds_XP_002076307.1_6428	lcl|NC_048531.1_cds_XP_034650527.1_4022
OG0005462	lcl|NT_033778.4_cds_NP_523707.1_13245	lcl|NW_020825289.1_cds_XP_002015438.1_4696	lcl|NC_046680.1_cds_XP_001360097.1_6490	lcl|NC_045950.1_cds_XP_002033492.1_5748	lcl|NC_052521.2_cds_XP_016027100.1_6429	lcl|NC_048531.1_cds_XP_034651336.1_4023
OG0005463	lcl|NT_033778.4_cds_NP_610739.1_13249	lcl|NW_020825289.1_cds_XP_002015832.1_5220	lcl|NC_046680.1_cds_XP_001360365.3_7229	lcl|NC_045950.1_cds_XP_002033495.1_5751	lcl|NC_052521.2_cds_XP_002076309.2_6432	lcl|NC_048531.1_cds_XP_034654685.1_6547
OG0005464	lcl|NT_033778.4_cds_NP_610740.1_13251	lcl|NW_020825289.1_cds_XP_002015831.1_5219	lcl|NC_046680.1_cds_XP_002138256.1_7228	lcl|NC_045950.1_cds_XP_002033496.1_5752	lcl|NC_052521.2_cds_XP_044778589.1_6433	lcl|NC_048531.1_cds_XP_034654693.1_6548
OG0005465	lcl|NT_033778.4_cds_NP_001033941.1_13252	lcl|NW_020825289.1_cds_XP_002015829.1_5217	lcl|NC_046680.1_cds_XP_001360363.3_7226	lcl|NC_045950.1_cds_XP_002033497.1_5753	lcl|NC_052521.2_cds_XP_002076314.1_6434	lcl|NC_048531.1_cds_XP_034654684.1_6549
OG0005466	lcl|NT_033778.4_cds_NP_523708.2_13253	lcl|NW_020825289.1_cds_XP_002015830.1_5218	lcl|NC_046680.1_cds_XP_001360364.1_7227	lcl|NC_045950.1_cds_XP_002033498.1_5754	lcl|NC_052521.2_cds_XP_002076315.1_6435	lcl|NC_048531.1_cds_XP_034654694.1_6550
OG0005467	lcl|NT_033778.4_cds_NP_610743.2_13254	lcl|NW_020825289.1_cds_XP_002015828.1_5216	lcl|NC_046680.1_cds_XP_001360361.3_7225	lcl|NC_045950.1_cds_XP_002033499.2_5755	lcl|NC_052521.2_cds_XP_016027103.1_6436	lcl|NC_048531.1_cds_XP_034654680.1_6551
